kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Viborg,1,Frederiks,A_Listestemmer,Listestemmer,Socialdemokratiet,44
Viborg,1,Frederiks,"A_Mads_Panny,_Viborg","Mads Panny, Viborg",Socialdemokratiet,43
Viborg,1,Frederiks,"A_Anders_Bertel,_Frederiks","Anders Bertel, Frederiks",Socialdemokratiet,519
Viborg,1,Frederiks,"A_Bent_Mikkelsen,_Viborg","Bent Mikkelsen, Viborg",Socialdemokratiet,4
Viborg,1,Frederiks,"A_Birgith_B._Langballe,_Stoholm","Birgith B. Langballe, Stoholm",Socialdemokratiet,2
Viborg,1,Frederiks,"A_Birthe_Harritz,_Ørum","Birthe Harritz, Ørum",Socialdemokratiet,2
Viborg,1,Frederiks,"A_Bjarne_Andersen,_Fly","Bjarne Andersen, Fly",Socialdemokratiet,0
Viborg,1,Frederiks,"A_Eva_Pinnerup,_Viborg","Eva Pinnerup, Viborg",Socialdemokratiet,3
Viborg,1,Frederiks,"A_Lars_Greve,_Viborg","Lars Greve, Viborg",Socialdemokratiet,0
Viborg,1,Frederiks,"A_Marianne_Aaris_Andersen,_Viborg","Marianne Aaris Andersen, Viborg",Socialdemokratiet,7
Viborg,1,Frederiks,"A_Martin_Sanderhoff,_Bjerringbro","Martin Sanderhoff, Bjerringbro",Socialdemokratiet,1
Viborg,1,Frederiks,"A_Mette_Nielsen,_Klejtrup","Mette Nielsen, Klejtrup",Socialdemokratiet,5
Viborg,1,Frederiks,"A_Michael_Philip_Poulsen,Bjerringbro","Michael Philip Poulsen,Bjerringbro",Socialdemokratiet,5
Viborg,1,Frederiks,"A_Niels_Dueholm,_Bjerringbro","Niels Dueholm, Bjerringbro",Socialdemokratiet,1
Viborg,1,Frederiks,"A_Steen_Nysom,_Viborg","Steen Nysom, Viborg",Socialdemokratiet,1
Viborg,1,Frederiks,"A_Winnie_Nielsen,_Karup","Winnie Nielsen, Karup",Socialdemokratiet,18
Viborg,1,Frederiks,B_Listestemmer,Listestemmer,Radikale Venstre,8
Viborg,1,Frederiks,B_Lasse_Christiansen,Lasse Christiansen,Radikale Venstre,3
Viborg,1,Frederiks,B_Michael_Flarup,Michael Flarup,Radikale Venstre,0
Viborg,1,Frederiks,B_Jan_Rønne,Jan Rønne,Radikale Venstre,2
Viborg,1,Frederiks,B_Marianne_Tøttrup,Marianne Tøttrup,Radikale Venstre,1
Viborg,1,Frederiks,B_Signe_Driefer,Signe Driefer,Radikale Venstre,4
Viborg,1,Frederiks,C_Listestemmer,Listestemmer,Det Konservative Folkeparti,36
Viborg,1,Frederiks,C_Torsten_Nielsen,Torsten Nielsen,Det Konservative Folkeparti,110
Viborg,1,Frederiks,C_Stine_Damborg,Stine Damborg,Det Konservative Folkeparti,31
Viborg,1,Frederiks,C_Nikolai_Norup,Nikolai Norup,Det Konservative Folkeparti,5
Viborg,1,Frederiks,C_Jakob_Valdemar_Ekberg,Jakob Valdemar Ekberg,Det Konservative Folkeparti,0
Viborg,1,Frederiks,C_Peter_Juhl,Peter Juhl,Det Konservative Folkeparti,4
Viborg,1,Frederiks,C_Simon_Højer,Simon Højer,Det Konservative Folkeparti,0
Viborg,1,Frederiks,C_Claus_Nielsen,Claus Nielsen,Det Konservative Folkeparti,4
Viborg,1,Frederiks,C_Steen_A._Stephansen,Steen A. Stephansen,Det Konservative Folkeparti,0
Viborg,1,Frederiks,C_Lise_Bertelsen,Lise Bertelsen,Det Konservative Folkeparti,8
Viborg,1,Frederiks,C_Asbjørn_Sennels,Asbjørn Sennels,Det Konservative Folkeparti,7
Viborg,1,Frederiks,C_Kenny_Schødt,Kenny Schødt,Det Konservative Folkeparti,1
Viborg,1,Frederiks,C_Kirsten_Holmgaard,Kirsten Holmgaard,Det Konservative Folkeparti,3
Viborg,1,Frederiks,C_Steffen_Drejer,Steffen Drejer,Det Konservative Folkeparti,1
Viborg,1,Frederiks,C_Sofie_Ringgaard_Schøning,Sofie Ringgaard Schøning,Det Konservative Folkeparti,6
Viborg,1,Frederiks,C_Malena_Møller_Mortensen,Malena Møller Mortensen,Det Konservative Folkeparti,1
Viborg,1,Frederiks,C_Trine_Dige,Trine Dige,Det Konservative Folkeparti,2
Viborg,1,Frederiks,C_Peter_Ruby,Peter Ruby,Det Konservative Folkeparti,2
Viborg,1,Frederiks,C_Christian_Kapper,Christian Kapper,Det Konservative Folkeparti,1
Viborg,1,Frederiks,C_Lars_Bøche_Jensen,Lars Bøche Jensen,Det Konservative Folkeparti,0
Viborg,1,Frederiks,C_Ulrik_Praastrup,Ulrik Praastrup,Det Konservative Folkeparti,0
Viborg,1,Frederiks,C_Ida_Gottenborg_Jacobsen,Ida Gottenborg Jacobsen,Det Konservative Folkeparti,3
Viborg,1,Frederiks,C_Nicklas_Verne_Jensen,Nicklas Verne Jensen,Det Konservative Folkeparti,0
Viborg,1,Frederiks,C_Morten_Christensen,Morten Christensen,Det Konservative Folkeparti,0
Viborg,1,Frederiks,C_Poul-Erik_Chortsen,Poul-Erik Chortsen,Det Konservative Folkeparti,0
Viborg,1,Frederiks,C_Lotte_Frandsen,Lotte Frandsen,Det Konservative Folkeparti,1
Viborg,1,Frederiks,C_Allan_Clifford_Christensen,Allan Clifford Christensen,Det Konservative Folkeparti,27
Viborg,1,Frederiks,D_Listestemmer,Listestemmer,Nye Borgerlige,30
Viborg,1,Frederiks,"D_Leo_Nørgaard,_Viborg","Leo Nørgaard, Viborg",Nye Borgerlige,10
Viborg,1,Frederiks,"D_Thomas_Borup_Laursen,_Viborg","Thomas Borup Laursen, Viborg",Nye Borgerlige,6
Viborg,1,Frederiks,"D_Jakob_Svendsen,Vorning","Jakob Svendsen,Vorning",Nye Borgerlige,0
Viborg,1,Frederiks,"D_Mads_C._Prytz,_Rødkærsbro","Mads C. Prytz, Rødkærsbro",Nye Borgerlige,6
Viborg,1,Frederiks,"D_Laust_Nørskov,_Hvam_St.","Laust Nørskov, Hvam St.",Nye Borgerlige,4
Viborg,1,Frederiks,"D_Johan_Emil_Gjermandsen,_Viborg","Johan Emil Gjermandsen, Viborg",Nye Borgerlige,1
Viborg,1,Frederiks,F_Listestemmer,Listestemmer,SF - Socialistisk Folkeparti,11
Viborg,1,Frederiks,"F_Elo_Nielsen,_Skals","Elo Nielsen, Skals",SF - Socialistisk Folkeparti,11
Viborg,1,Frederiks,"F_Mikael_Løvschall,_Kjeldbjerg","Mikael Løvschall, Kjeldbjerg",SF - Socialistisk Folkeparti,10
Viborg,1,Frederiks,"F_Marianne_Gaardsdal,_Viborg","Marianne Gaardsdal, Viborg",SF - Socialistisk Folkeparti,6
Viborg,1,Frederiks,"F_Mads_Georgi,_Viborg","Mads Georgi, Viborg",SF - Socialistisk Folkeparti,2
Viborg,1,Frederiks,"F_Kirsten_Winther_Almind,Bjerringbro","Kirsten Winther Almind,Bjerringbro",SF - Socialistisk Folkeparti,3
Viborg,1,Frederiks,"F_Kasper_Ivanhoe_Terkelsen,_Viborg","Kasper Ivanhoe Terkelsen, Viborg",SF - Socialistisk Folkeparti,1
Viborg,1,Frederiks,"F_Martin_Mølholt,_Viborg","Martin Mølholt, Viborg",SF - Socialistisk Folkeparti,0
Viborg,1,Frederiks,I_Listestemmer,Listestemmer,Liberal Alliance,2
Viborg,1,Frederiks,I_Frederik_Gottenborg_Jacobsen,Frederik Gottenborg Jacobsen,Liberal Alliance,1
Viborg,1,Frederiks,I_Lene_Foged,Lene Foged,Liberal Alliance,6
Viborg,1,Frederiks,I_Bo_Wieck-Hansen,Bo Wieck-Hansen,Liberal Alliance,0
Viborg,1,Frederiks,K_Listestemmer,Listestemmer,Kristendemokraterne,8
Viborg,1,Frederiks,"K_Eva_Kornum,_Skelhøje","Eva Kornum, Skelhøje",Kristendemokraterne,10
Viborg,1,Frederiks,"K_Ghirmai_Berhane,_Rødkærsbro","Ghirmai Berhane, Rødkærsbro",Kristendemokraterne,0
