kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Billund,1,Billund,A_Listestemmer,Listestemmer,Socialdemokratiet,163
Billund,1,Billund,"A_Ann_Charlotte_G._Vilstrup,_Billund","Ann Charlotte G. Vilstrup, Billund",Socialdemokratiet,760
Billund,1,Billund,"A_Kris_Jensen_Skriver,_Grindsted","Kris Jensen Skriver, Grindsted",Socialdemokratiet,14
Billund,1,Billund,"A_Jeyarajah_Rasiah,_Grindsted","Jeyarajah Rasiah, Grindsted",Socialdemokratiet,28
Billund,1,Billund,"A_Simon_Nicolajsen_Jørgensen,_Billun","Simon Nicolajsen Jørgensen, Billun",Socialdemokratiet,165
Billund,1,Billund,"A_Heidi_Alberthe_Nielsen,_Stenderup-","Heidi Alberthe Nielsen, Stenderup-",Socialdemokratiet,1
Billund,1,Billund,"A_Birthe_Nielsen,_Hejnsvig","Birthe Nielsen, Hejnsvig",Socialdemokratiet,32
Billund,1,Billund,"A_Arne_Spangfort_Christensen,_Vorbas","Arne Spangfort Christensen, Vorbas",Socialdemokratiet,3
Billund,1,Billund,"A_Kurt_Jensen,_Sdr._Omme","Kurt Jensen, Sdr. Omme",Socialdemokratiet,1
Billund,1,Billund,"A_Eva_Kristensen,_Grindsted","Eva Kristensen, Grindsted",Socialdemokratiet,3
Billund,1,Billund,"A_Rie_Köppen,_Grindsted","Rie Köppen, Grindsted",Socialdemokratiet,8
Billund,1,Billund,"A_Jannick_Dam_Kristensen,_Billund","Jannick Dam Kristensen, Billund",Socialdemokratiet,48
Billund,1,Billund,"A_Tina_Glad,_Grindsted","Tina Glad, Grindsted",Socialdemokratiet,1
Billund,1,Billund,"A_Brian_Nissen,_Filskov","Brian Nissen, Filskov",Socialdemokratiet,15
Billund,1,Billund,"A_Jane_Albinus_Borg_Kjær,_Hejnsvig","Jane Albinus Borg Kjær, Hejnsvig",Socialdemokratiet,8
Billund,1,Billund,"A_Mikkel_Jakobsen,_Billund","Mikkel Jakobsen, Billund",Socialdemokratiet,14
Billund,1,Billund,"A_Anne_Lise_Holm,_Sdr._Omme","Anne Lise Holm, Sdr. Omme",Socialdemokratiet,1
Billund,1,Billund,"A_Jill_Isabel_Flores_í_Toftum,_Billu","Jill Isabel Flores í Toftum, Billu",Socialdemokratiet,24
Billund,1,Billund,B_Listestemmer,Listestemmer,Radikale Venstre,24
Billund,1,Billund,B_Peter_Geurts,Peter Geurts,Radikale Venstre,58
Billund,1,Billund,B_Gregers_Lindvig,Gregers Lindvig,Radikale Venstre,28
Billund,1,Billund,B_Niels_Kr._Refstrup,Niels Kr. Refstrup,Radikale Venstre,22
Billund,1,Billund,C_Listestemmer,Listestemmer,Det Konservative Folkeparti,80
Billund,1,Billund,"C_Allan_Munk_Nielsen,_Sdr._Omme","Allan Munk Nielsen, Sdr. Omme",Det Konservative Folkeparti,36
Billund,1,Billund,"C_Lars_Hansen,_Grindsted","Lars Hansen, Grindsted",Det Konservative Folkeparti,43
Billund,1,Billund,"C_René_Eriksen,_Hejnsvig","René Eriksen, Hejnsvig",Det Konservative Folkeparti,5
Billund,1,Billund,"C_Carsten_Søndersø_Riemann,_Grindste","Carsten Søndersø Riemann, Grindste",Det Konservative Folkeparti,4
Billund,1,Billund,"C_Per_Madsen,_Grindsted","Per Madsen, Grindsted",Det Konservative Folkeparti,8
Billund,1,Billund,"C_Jeppe_Fuglsang,_Grindsted","Jeppe Fuglsang, Grindsted",Det Konservative Folkeparti,27
Billund,1,Billund,"C_Katri_Søgaard,_Grindsted","Katri Søgaard, Grindsted",Det Konservative Folkeparti,4
Billund,1,Billund,D_Listestemmer,Listestemmer,Nye Borgerlige,31
Billund,1,Billund,D_Allan_Christensen,Allan Christensen,Nye Borgerlige,13
Billund,1,Billund,D_Frank_Mikkelsen,Frank Mikkelsen,Nye Borgerlige,19
Billund,1,Billund,F_Listestemmer,Listestemmer,SF - Socialistisk Folkeparti,25
Billund,1,Billund,F_Karlo_Madsen,Karlo Madsen,SF - Socialistisk Folkeparti,10
Billund,1,Billund,K_Listestemmer,Listestemmer,Kristendemokraterne,7
Billund,1,Billund,K_Frits_Simmelsgaard_Kristensen,Frits Simmelsgaard Kristensen,Kristendemokraterne,2
Billund,1,Billund,L_Listestemmer,Listestemmer,Lokalpolitisk Forum,40
Billund,1,Billund,L_Ulrich_Kristensen,Ulrich Kristensen,Lokalpolitisk Forum,340
Billund,1,Billund,L_Nikolai_L._Friis,Nikolai L. Friis,Lokalpolitisk Forum,76
Billund,1,Billund,L_Coco_Kjærgaard,Coco Kjærgaard,Lokalpolitisk Forum,42
Billund,1,Billund,L_Martin_Alminde_Friis,Martin Alminde Friis,Lokalpolitisk Forum,50
Billund,1,Billund,L_Tony_Olsen,Tony Olsen,Lokalpolitisk Forum,2
Billund,1,Billund,L_Martin_Borup,Martin Borup,Lokalpolitisk Forum,27
Billund,1,Billund,O_Listestemmer,Listestemmer,Dansk Folkeparti,50
Billund,1,Billund,"O_Per_Nyhus,_Grindsted","Per Nyhus, Grindsted",Dansk Folkeparti,80
Billund,1,Billund,"O_Mogens_Jørgensen,_Sdr._Omme","Mogens Jørgensen, Sdr. Omme",Dansk Folkeparti,3
Billund,1,Billund,"O_Bjarne_Jensen,_Grindsted","Bjarne Jensen, Grindsted",Dansk Folkeparti,17
Billund,1,Billund,"O_Laila_Poulsen,_Billund","Laila Poulsen, Billund",Dansk Folkeparti,30
Billund,1,Billund,V_Listestemmer,Listestemmer,"Venstre, Danmarks Liberale Parti",147
Billund,1,Billund,"V_Stephanie_Storbank,_Stendr-Krogage","Stephanie Storbank, Stendr-Krogage","Venstre, Danmarks Liberale Parti",270
Billund,1,Billund,"V_Peter_Fredensborg,_Billund","Peter Fredensborg, Billund","Venstre, Danmarks Liberale Parti",396
Billund,1,Billund,"V_Mads_Søbye_Helbo,_Grindsted","Mads Søbye Helbo, Grindsted","Venstre, Danmarks Liberale Parti",17
Billund,1,Billund,"V_Cecilie_Rahbek,_Grindsted","Cecilie Rahbek, Grindsted","Venstre, Danmarks Liberale Parti",0
Billund,1,Billund,"V_Jørgen_Clement,_Sdr._Omme","Jørgen Clement, Sdr. Omme","Venstre, Danmarks Liberale Parti",2
Billund,1,Billund,"V_Sofie_Schmahl,_Billund","Sofie Schmahl, Billund","Venstre, Danmarks Liberale Parti",101
Billund,1,Billund,"V_Bjarne_Larsen,_Hejnsvig","Bjarne Larsen, Hejnsvig","Venstre, Danmarks Liberale Parti",8
Billund,1,Billund,"V_Jørn_Poulsen,_Vorbasse","Jørn Poulsen, Vorbasse","Venstre, Danmarks Liberale Parti",1
Billund,1,Billund,"V_Robert_Terkelsen,_Filskov","Robert Terkelsen, Filskov","Venstre, Danmarks Liberale Parti",9
Billund,1,Billund,"V_Søren_Leth_Nielsen,_Grindsted","Søren Leth Nielsen, Grindsted","Venstre, Danmarks Liberale Parti",4
Billund,1,Billund,"V_Leo_Schjødt_Larsen,_Grindsted","Leo Schjødt Larsen, Grindsted","Venstre, Danmarks Liberale Parti",4
Billund,1,Billund,"V_Mette_Roed,_Grindsted","Mette Roed, Grindsted","Venstre, Danmarks Liberale Parti",16
Billund,1,Billund,"V_Jakob_Vibe-Pedersen,_Billund","Jakob Vibe-Pedersen, Billund","Venstre, Danmarks Liberale Parti",76
Billund,1,Billund,"V_Majbrit_Rasmussen,_Hejnsvig","Majbrit Rasmussen, Hejnsvig","Venstre, Danmarks Liberale Parti",2
Billund,1,Billund,"V_Leif_Gull_Storbank,_Grindsted","Leif Gull Storbank, Grindsted","Venstre, Danmarks Liberale Parti",1
Billund,1,Billund,"V_Lars_Kjærhus,_Billund","Lars Kjærhus, Billund","Venstre, Danmarks Liberale Parti",104
Billund,1,Billund,"V_Jesper_Bay,_Vorbasse","Jesper Bay, Vorbasse","Venstre, Danmarks Liberale Parti",0
Billund,1,Billund,"V_Patrick_Fuglsang,_Grindsted","Patrick Fuglsang, Grindsted","Venstre, Danmarks Liberale Parti",7
Billund,2,Sdr. Omme,A_Listestemmer,Listestemmer,Socialdemokratiet,40
Billund,2,Sdr. Omme,"A_Ann_Charlotte_G._Vilstrup,_Billund","Ann Charlotte G. Vilstrup, Billund",Socialdemokratiet,31
Billund,2,Sdr. Omme,"A_Kris_Jensen_Skriver,_Grindsted","Kris Jensen Skriver, Grindsted",Socialdemokratiet,7
Billund,2,Sdr. Omme,"A_Jeyarajah_Rasiah,_Grindsted","Jeyarajah Rasiah, Grindsted",Socialdemokratiet,10
Billund,2,Sdr. Omme,"A_Simon_Nicolajsen_Jørgensen,_Billun","Simon Nicolajsen Jørgensen, Billun",Socialdemokratiet,3
Billund,2,Sdr. Omme,"A_Heidi_Alberthe_Nielsen,_Stenderup-","Heidi Alberthe Nielsen, Stenderup-",Socialdemokratiet,1
Billund,2,Sdr. Omme,"A_Birthe_Nielsen,_Hejnsvig","Birthe Nielsen, Hejnsvig",Socialdemokratiet,10
Billund,2,Sdr. Omme,"A_Arne_Spangfort_Christensen,_Vorbas","Arne Spangfort Christensen, Vorbas",Socialdemokratiet,1
Billund,2,Sdr. Omme,"A_Kurt_Jensen,_Sdr._Omme","Kurt Jensen, Sdr. Omme",Socialdemokratiet,232
Billund,2,Sdr. Omme,"A_Eva_Kristensen,_Grindsted","Eva Kristensen, Grindsted",Socialdemokratiet,0
Billund,2,Sdr. Omme,"A_Rie_Köppen,_Grindsted","Rie Köppen, Grindsted",Socialdemokratiet,7
Billund,2,Sdr. Omme,"A_Jannick_Dam_Kristensen,_Billund","Jannick Dam Kristensen, Billund",Socialdemokratiet,3
Billund,2,Sdr. Omme,"A_Tina_Glad,_Grindsted","Tina Glad, Grindsted",Socialdemokratiet,1
Billund,2,Sdr. Omme,"A_Brian_Nissen,_Filskov","Brian Nissen, Filskov",Socialdemokratiet,3
Billund,2,Sdr. Omme,"A_Jane_Albinus_Borg_Kjær,_Hejnsvig","Jane Albinus Borg Kjær, Hejnsvig",Socialdemokratiet,1
Billund,2,Sdr. Omme,"A_Mikkel_Jakobsen,_Billund","Mikkel Jakobsen, Billund",Socialdemokratiet,0
Billund,2,Sdr. Omme,"A_Anne_Lise_Holm,_Sdr._Omme","Anne Lise Holm, Sdr. Omme",Socialdemokratiet,24
Billund,2,Sdr. Omme,"A_Jill_Isabel_Flores_í_Toftum,_Billu","Jill Isabel Flores í Toftum, Billu",Socialdemokratiet,0
Billund,2,Sdr. Omme,B_Listestemmer,Listestemmer,Radikale Venstre,5
Billund,2,Sdr. Omme,B_Peter_Geurts,Peter Geurts,Radikale Venstre,2
Billund,2,Sdr. Omme,B_Gregers_Lindvig,Gregers Lindvig,Radikale Venstre,0
Billund,2,Sdr. Omme,B_Niels_Kr._Refstrup,Niels Kr. Refstrup,Radikale Venstre,1
Billund,2,Sdr. Omme,C_Listestemmer,Listestemmer,Det Konservative Folkeparti,6
Billund,2,Sdr. Omme,"C_Allan_Munk_Nielsen,_Sdr._Omme","Allan Munk Nielsen, Sdr. Omme",Det Konservative Folkeparti,292
Billund,2,Sdr. Omme,"C_Lars_Hansen,_Grindsted","Lars Hansen, Grindsted",Det Konservative Folkeparti,2
Billund,2,Sdr. Omme,"C_René_Eriksen,_Hejnsvig","René Eriksen, Hejnsvig",Det Konservative Folkeparti,1
Billund,2,Sdr. Omme,"C_Carsten_Søndersø_Riemann,_Grindste","Carsten Søndersø Riemann, Grindste",Det Konservative Folkeparti,0
Billund,2,Sdr. Omme,"C_Per_Madsen,_Grindsted","Per Madsen, Grindsted",Det Konservative Folkeparti,4
Billund,2,Sdr. Omme,"C_Jeppe_Fuglsang,_Grindsted","Jeppe Fuglsang, Grindsted",Det Konservative Folkeparti,8
Billund,2,Sdr. Omme,"C_Katri_Søgaard,_Grindsted","Katri Søgaard, Grindsted",Det Konservative Folkeparti,0
Billund,2,Sdr. Omme,D_Listestemmer,Listestemmer,Nye Borgerlige,21
Billund,2,Sdr. Omme,D_Allan_Christensen,Allan Christensen,Nye Borgerlige,16
Billund,2,Sdr. Omme,D_Frank_Mikkelsen,Frank Mikkelsen,Nye Borgerlige,5
Billund,2,Sdr. Omme,F_Listestemmer,Listestemmer,SF - Socialistisk Folkeparti,10
Billund,2,Sdr. Omme,F_Karlo_Madsen,Karlo Madsen,SF - Socialistisk Folkeparti,6
Billund,2,Sdr. Omme,K_Listestemmer,Listestemmer,Kristendemokraterne,2
Billund,2,Sdr. Omme,K_Frits_Simmelsgaard_Kristensen,Frits Simmelsgaard Kristensen,Kristendemokraterne,3
Billund,2,Sdr. Omme,L_Listestemmer,Listestemmer,Lokalpolitisk Forum,0
Billund,2,Sdr. Omme,L_Ulrich_Kristensen,Ulrich Kristensen,Lokalpolitisk Forum,1
Billund,2,Sdr. Omme,L_Nikolai_L._Friis,Nikolai L. Friis,Lokalpolitisk Forum,0
Billund,2,Sdr. Omme,L_Coco_Kjærgaard,Coco Kjærgaard,Lokalpolitisk Forum,4
Billund,2,Sdr. Omme,L_Martin_Alminde_Friis,Martin Alminde Friis,Lokalpolitisk Forum,0
Billund,2,Sdr. Omme,L_Tony_Olsen,Tony Olsen,Lokalpolitisk Forum,0
Billund,2,Sdr. Omme,L_Martin_Borup,Martin Borup,Lokalpolitisk Forum,0
Billund,2,Sdr. Omme,O_Listestemmer,Listestemmer,Dansk Folkeparti,15
Billund,2,Sdr. Omme,"O_Per_Nyhus,_Grindsted","Per Nyhus, Grindsted",Dansk Folkeparti,50
Billund,2,Sdr. Omme,"O_Mogens_Jørgensen,_Sdr._Omme","Mogens Jørgensen, Sdr. Omme",Dansk Folkeparti,122
Billund,2,Sdr. Omme,"O_Bjarne_Jensen,_Grindsted","Bjarne Jensen, Grindsted",Dansk Folkeparti,0
Billund,2,Sdr. Omme,"O_Laila_Poulsen,_Billund","Laila Poulsen, Billund",Dansk Folkeparti,3
Billund,2,Sdr. Omme,V_Listestemmer,Listestemmer,"Venstre, Danmarks Liberale Parti",38
Billund,2,Sdr. Omme,"V_Stephanie_Storbank,_Stendr-Krogage","Stephanie Storbank, Stendr-Krogage","Venstre, Danmarks Liberale Parti",77
Billund,2,Sdr. Omme,"V_Peter_Fredensborg,_Billund","Peter Fredensborg, Billund","Venstre, Danmarks Liberale Parti",3
Billund,2,Sdr. Omme,"V_Mads_Søbye_Helbo,_Grindsted","Mads Søbye Helbo, Grindsted","Venstre, Danmarks Liberale Parti",0
Billund,2,Sdr. Omme,"V_Cecilie_Rahbek,_Grindsted","Cecilie Rahbek, Grindsted","Venstre, Danmarks Liberale Parti",7
Billund,2,Sdr. Omme,"V_Jørgen_Clement,_Sdr._Omme","Jørgen Clement, Sdr. Omme","Venstre, Danmarks Liberale Parti",139
Billund,2,Sdr. Omme,"V_Sofie_Schmahl,_Billund","Sofie Schmahl, Billund","Venstre, Danmarks Liberale Parti",2
Billund,2,Sdr. Omme,"V_Bjarne_Larsen,_Hejnsvig","Bjarne Larsen, Hejnsvig","Venstre, Danmarks Liberale Parti",0
Billund,2,Sdr. Omme,"V_Jørn_Poulsen,_Vorbasse","Jørn Poulsen, Vorbasse","Venstre, Danmarks Liberale Parti",1
Billund,2,Sdr. Omme,"V_Robert_Terkelsen,_Filskov","Robert Terkelsen, Filskov","Venstre, Danmarks Liberale Parti",8
Billund,2,Sdr. Omme,"V_Søren_Leth_Nielsen,_Grindsted","Søren Leth Nielsen, Grindsted","Venstre, Danmarks Liberale Parti",2
Billund,2,Sdr. Omme,"V_Leo_Schjødt_Larsen,_Grindsted","Leo Schjødt Larsen, Grindsted","Venstre, Danmarks Liberale Parti",0
Billund,2,Sdr. Omme,"V_Mette_Roed,_Grindsted","Mette Roed, Grindsted","Venstre, Danmarks Liberale Parti",4
Billund,2,Sdr. Omme,"V_Jakob_Vibe-Pedersen,_Billund","Jakob Vibe-Pedersen, Billund","Venstre, Danmarks Liberale Parti",1
Billund,2,Sdr. Omme,"V_Majbrit_Rasmussen,_Hejnsvig","Majbrit Rasmussen, Hejnsvig","Venstre, Danmarks Liberale Parti",1
Billund,2,Sdr. Omme,"V_Leif_Gull_Storbank,_Grindsted","Leif Gull Storbank, Grindsted","Venstre, Danmarks Liberale Parti",3
Billund,2,Sdr. Omme,"V_Lars_Kjærhus,_Billund","Lars Kjærhus, Billund","Venstre, Danmarks Liberale Parti",0
Billund,2,Sdr. Omme,"V_Jesper_Bay,_Vorbasse","Jesper Bay, Vorbasse","Venstre, Danmarks Liberale Parti",0
Billund,2,Sdr. Omme,"V_Patrick_Fuglsang,_Grindsted","Patrick Fuglsang, Grindsted","Venstre, Danmarks Liberale Parti",7
Billund,3,Vorbasse,A_Listestemmer,Listestemmer,Socialdemokratiet,39
Billund,3,Vorbasse,"A_Ann_Charlotte_G._Vilstrup,_Billund","Ann Charlotte G. Vilstrup, Billund",Socialdemokratiet,60
Billund,3,Vorbasse,"A_Kris_Jensen_Skriver,_Grindsted","Kris Jensen Skriver, Grindsted",Socialdemokratiet,2
Billund,3,Vorbasse,"A_Jeyarajah_Rasiah,_Grindsted","Jeyarajah Rasiah, Grindsted",Socialdemokratiet,0
Billund,3,Vorbasse,"A_Simon_Nicolajsen_Jørgensen,_Billun","Simon Nicolajsen Jørgensen, Billun",Socialdemokratiet,3
Billund,3,Vorbasse,"A_Heidi_Alberthe_Nielsen,_Stenderup-","Heidi Alberthe Nielsen, Stenderup-",Socialdemokratiet,0
Billund,3,Vorbasse,"A_Birthe_Nielsen,_Hejnsvig","Birthe Nielsen, Hejnsvig",Socialdemokratiet,6
Billund,3,Vorbasse,"A_Arne_Spangfort_Christensen,_Vorbas","Arne Spangfort Christensen, Vorbas",Socialdemokratiet,212
Billund,3,Vorbasse,"A_Kurt_Jensen,_Sdr._Omme","Kurt Jensen, Sdr. Omme",Socialdemokratiet,1
Billund,3,Vorbasse,"A_Eva_Kristensen,_Grindsted","Eva Kristensen, Grindsted",Socialdemokratiet,0
Billund,3,Vorbasse,"A_Rie_Köppen,_Grindsted","Rie Köppen, Grindsted",Socialdemokratiet,7
Billund,3,Vorbasse,"A_Jannick_Dam_Kristensen,_Billund","Jannick Dam Kristensen, Billund",Socialdemokratiet,33
Billund,3,Vorbasse,"A_Tina_Glad,_Grindsted","Tina Glad, Grindsted",Socialdemokratiet,1
Billund,3,Vorbasse,"A_Brian_Nissen,_Filskov","Brian Nissen, Filskov",Socialdemokratiet,7
Billund,3,Vorbasse,"A_Jane_Albinus_Borg_Kjær,_Hejnsvig","Jane Albinus Borg Kjær, Hejnsvig",Socialdemokratiet,11
Billund,3,Vorbasse,"A_Mikkel_Jakobsen,_Billund","Mikkel Jakobsen, Billund",Socialdemokratiet,0
Billund,3,Vorbasse,"A_Anne_Lise_Holm,_Sdr._Omme","Anne Lise Holm, Sdr. Omme",Socialdemokratiet,1
Billund,3,Vorbasse,"A_Jill_Isabel_Flores_í_Toftum,_Billu","Jill Isabel Flores í Toftum, Billu",Socialdemokratiet,9
Billund,3,Vorbasse,B_Listestemmer,Listestemmer,Radikale Venstre,7
Billund,3,Vorbasse,B_Peter_Geurts,Peter Geurts,Radikale Venstre,4
Billund,3,Vorbasse,B_Gregers_Lindvig,Gregers Lindvig,Radikale Venstre,2
Billund,3,Vorbasse,B_Niels_Kr._Refstrup,Niels Kr. Refstrup,Radikale Venstre,1
Billund,3,Vorbasse,C_Listestemmer,Listestemmer,Det Konservative Folkeparti,22
Billund,3,Vorbasse,"C_Allan_Munk_Nielsen,_Sdr._Omme","Allan Munk Nielsen, Sdr. Omme",Det Konservative Folkeparti,8
Billund,3,Vorbasse,"C_Lars_Hansen,_Grindsted","Lars Hansen, Grindsted",Det Konservative Folkeparti,4
Billund,3,Vorbasse,"C_René_Eriksen,_Hejnsvig","René Eriksen, Hejnsvig",Det Konservative Folkeparti,10
Billund,3,Vorbasse,"C_Carsten_Søndersø_Riemann,_Grindste","Carsten Søndersø Riemann, Grindste",Det Konservative Folkeparti,0
Billund,3,Vorbasse,"C_Per_Madsen,_Grindsted","Per Madsen, Grindsted",Det Konservative Folkeparti,4
Billund,3,Vorbasse,"C_Jeppe_Fuglsang,_Grindsted","Jeppe Fuglsang, Grindsted",Det Konservative Folkeparti,6
Billund,3,Vorbasse,"C_Katri_Søgaard,_Grindsted","Katri Søgaard, Grindsted",Det Konservative Folkeparti,0
Billund,3,Vorbasse,D_Listestemmer,Listestemmer,Nye Borgerlige,18
Billund,3,Vorbasse,D_Allan_Christensen,Allan Christensen,Nye Borgerlige,11
Billund,3,Vorbasse,D_Frank_Mikkelsen,Frank Mikkelsen,Nye Borgerlige,7
Billund,3,Vorbasse,F_Listestemmer,Listestemmer,SF - Socialistisk Folkeparti,11
Billund,3,Vorbasse,F_Karlo_Madsen,Karlo Madsen,SF - Socialistisk Folkeparti,4
Billund,3,Vorbasse,K_Listestemmer,Listestemmer,Kristendemokraterne,5
Billund,3,Vorbasse,K_Frits_Simmelsgaard_Kristensen,Frits Simmelsgaard Kristensen,Kristendemokraterne,51
Billund,3,Vorbasse,L_Listestemmer,Listestemmer,Lokalpolitisk Forum,4
Billund,3,Vorbasse,L_Ulrich_Kristensen,Ulrich Kristensen,Lokalpolitisk Forum,16
Billund,3,Vorbasse,L_Nikolai_L._Friis,Nikolai L. Friis,Lokalpolitisk Forum,4
Billund,3,Vorbasse,L_Coco_Kjærgaard,Coco Kjærgaard,Lokalpolitisk Forum,8
Billund,3,Vorbasse,L_Martin_Alminde_Friis,Martin Alminde Friis,Lokalpolitisk Forum,1
Billund,3,Vorbasse,L_Tony_Olsen,Tony Olsen,Lokalpolitisk Forum,0
Billund,3,Vorbasse,L_Martin_Borup,Martin Borup,Lokalpolitisk Forum,3
Billund,3,Vorbasse,O_Listestemmer,Listestemmer,Dansk Folkeparti,28
Billund,3,Vorbasse,"O_Per_Nyhus,_Grindsted","Per Nyhus, Grindsted",Dansk Folkeparti,65
Billund,3,Vorbasse,"O_Mogens_Jørgensen,_Sdr._Omme","Mogens Jørgensen, Sdr. Omme",Dansk Folkeparti,4
Billund,3,Vorbasse,"O_Bjarne_Jensen,_Grindsted","Bjarne Jensen, Grindsted",Dansk Folkeparti,3
