kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Silkeborg,1,Ans,A_Listestemmer,Listestemmer,Socialdemokratiet,85
Silkeborg,1,Ans,"A_Helle_Gade,_Voel","Helle Gade, Voel",Socialdemokratiet,125
Silkeborg,1,Ans,"A_Søren_Kristensen,_Silkeborg","Søren Kristensen, Silkeborg",Socialdemokratiet,12
Silkeborg,1,Ans,"A_Dorthe_Jensen,_Silkeborg","Dorthe Jensen, Silkeborg",Socialdemokratiet,3
Silkeborg,1,Ans,"A_Rune_Kristensen,_Silkeborg","Rune Kristensen, Silkeborg",Socialdemokratiet,1
Silkeborg,1,Ans,"A_Jonas_Sivertsen,_Balle","Jonas Sivertsen, Balle",Socialdemokratiet,3
Silkeborg,1,Ans,"A_Iben_Ernst_Bøttker,_Gødvad","Iben Ernst Bøttker, Gødvad",Socialdemokratiet,6
Silkeborg,1,Ans,"A_Bjørn_Bajlum,_Lemming","Bjørn Bajlum, Lemming",Socialdemokratiet,4
Silkeborg,1,Ans,"A_Lars_Faarup,_Silkeborg","Lars Faarup, Silkeborg",Socialdemokratiet,2
Silkeborg,1,Ans,"A_Linda_Lyngsøe,_Kjellerup","Linda Lyngsøe, Kjellerup",Socialdemokratiet,9
Silkeborg,1,Ans,"A_Ivan_Greve,_Sorring","Ivan Greve, Sorring",Socialdemokratiet,1
Silkeborg,1,Ans,"A_Kasper_Haagen_Jensen,_Alderslyst","Kasper Haagen Jensen, Alderslyst",Socialdemokratiet,3
Silkeborg,1,Ans,"A_Svend_Thue_Damgaard,_Kjellerup","Svend Thue Damgaard, Kjellerup",Socialdemokratiet,12
Silkeborg,1,Ans,"A_Helle_Præsius_Busk,_Sejs-Svejbæk","Helle Præsius Busk, Sejs-Svejbæk",Socialdemokratiet,0
Silkeborg,1,Ans,"A_Kristian_Stride,_Silkeborg","Kristian Stride, Silkeborg",Socialdemokratiet,2
Silkeborg,1,Ans,"A_Bent_Vestergaard,_Silkeborg","Bent Vestergaard, Silkeborg",Socialdemokratiet,0
Silkeborg,1,Ans,"A_Erik_Ahlmann_Jensen,_Alderslyst","Erik Ahlmann Jensen, Alderslyst",Socialdemokratiet,0
Silkeborg,1,Ans,"A_Henrik_Fjeldgaard,_Silkeborg","Henrik Fjeldgaard, Silkeborg",Socialdemokratiet,2
Silkeborg,1,Ans,"A_Lars_Bøegh_Nielsen,_Kjellerup","Lars Bøegh Nielsen, Kjellerup",Socialdemokratiet,4
Silkeborg,1,Ans,"A_Anders_Laursen,_Ans","Anders Laursen, Ans",Socialdemokratiet,320
