kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Fredensborg,1,Asminderød,A_Listestemmer,Listestemmer,Socialdemokratiet,231
Fredensborg,1,Asminderød,"A_Thomas_Lykke_Pedersen,_Humlebæk","Thomas Lykke Pedersen, Humlebæk",Socialdemokratiet,218
Fredensborg,1,Asminderød,"A_Per_Frost_Henriksen,_Fredensborg","Per Frost Henriksen, Fredensborg",Socialdemokratiet,52
Fredensborg,1,Asminderød,"A_Louise_Mehnke,_Kokkedal","Louise Mehnke, Kokkedal",Socialdemokratiet,44
Fredensborg,1,Asminderød,"A_Hans_Nissen,_Humlebæk","Hans Nissen, Humlebæk",Socialdemokratiet,37
Fredensborg,1,Asminderød,"A_Vivian_Johnsen,_Kokkedal","Vivian Johnsen, Kokkedal",Socialdemokratiet,10
Fredensborg,1,Asminderød,"A_Sarah_Lykke,_Humlebæk","Sarah Lykke, Humlebæk",Socialdemokratiet,16
Fredensborg,1,Asminderød,"A_Carsten_Nielsen,_Humlebæk","Carsten Nielsen, Humlebæk",Socialdemokratiet,5
Fredensborg,1,Asminderød,"A_Pia_Bødtker,_Nivå","Pia Bødtker, Nivå",Socialdemokratiet,6
Fredensborg,1,Asminderød,"A_Charlotte_Sander,_Fredensborg","Charlotte Sander, Fredensborg",Socialdemokratiet,230
Fredensborg,1,Asminderød,"A_Mette_Hoff,_Fredensborg","Mette Hoff, Fredensborg",Socialdemokratiet,49
Fredensborg,1,Asminderød,"A_Benn_Gandløse_Vestergaard,_Nivå","Benn Gandløse Vestergaard, Nivå",Socialdemokratiet,1
Fredensborg,1,Asminderød,"A_Cømert_Sonsuz,_Nivå","Cømert Sonsuz, Nivå",Socialdemokratiet,5
Fredensborg,1,Asminderød,"A_Ergin_Øzer,_Kokkedal","Ergin Øzer, Kokkedal",Socialdemokratiet,6
Fredensborg,1,Asminderød,"A_Suzan_Daoud,_Kokkedal","Suzan Daoud, Kokkedal",Socialdemokratiet,15
Fredensborg,1,Asminderød,"A_Steffen_Bjerre,_Nivå","Steffen Bjerre, Nivå",Socialdemokratiet,1
Fredensborg,1,Asminderød,"A_Frederik_Lisemose,_Fredensborg","Frederik Lisemose, Fredensborg",Socialdemokratiet,28
Fredensborg,1,Asminderød,"A_Hossein_Armandi,_Kokkedal","Hossein Armandi, Kokkedal",Socialdemokratiet,6
Fredensborg,1,Asminderød,"A_Michael_Karby_Bakhauge,_Humlebæk","Michael Karby Bakhauge, Humlebæk",Socialdemokratiet,4
Fredensborg,1,Asminderød,"A_Dorte_Beyer_Nielsen,_Kokkedal","Dorte Beyer Nielsen, Kokkedal",Socialdemokratiet,0
