kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Roskilde,1,Roskilde Bymidte,A_Listestemmer,Listestemmer,Socialdemokratiet,243
Roskilde,1,Roskilde Bymidte,"A_Tomas_Breddam,_Roskilde","Tomas Breddam, Roskilde",Socialdemokratiet,296
Roskilde,1,Roskilde Bymidte,"A_Gitte_Kronbak,_Roskilde","Gitte Kronbak, Roskilde",Socialdemokratiet,44
Roskilde,1,Roskilde Bymidte,"A_Jens_Børsting,_Roskilde","Jens Børsting, Roskilde",Socialdemokratiet,30
Roskilde,1,Roskilde Bymidte,"A_Jette_Henning,_Roskilde","Jette Henning, Roskilde",Socialdemokratiet,33
Roskilde,1,Roskilde Bymidte,"A_Claus_Larsen,_Jyllinge","Claus Larsen, Jyllinge",Socialdemokratiet,9
Roskilde,1,Roskilde Bymidte,"A_Camilla_Vilby-Mokvist,_Roskilde","Camilla Vilby-Mokvist, Roskilde",Socialdemokratiet,23
Roskilde,1,Roskilde Bymidte,"A_Troels_Toft,_Roskilde","Troels Toft, Roskilde",Socialdemokratiet,18
Roskilde,1,Roskilde Bymidte,"A_Bente_Dieckmann,_Roskilde","Bente Dieckmann, Roskilde",Socialdemokratiet,13
Roskilde,1,Roskilde Bymidte,"A_Thomas_Bach_Jørgensen,_Viby","Thomas Bach Jørgensen, Viby",Socialdemokratiet,2
Roskilde,1,Roskilde Bymidte,"A_Anne_Marie_Wulff_Hedenborg,Roskild","Anne Marie Wulff Hedenborg,Roskild",Socialdemokratiet,27
Roskilde,1,Roskilde Bymidte,"A_Frank_Hvid,_Trekroner","Frank Hvid, Trekroner",Socialdemokratiet,7
Roskilde,1,Roskilde Bymidte,"A_Chili_Preisler-Andersen,_Roskilde","Chili Preisler-Andersen, Roskilde",Socialdemokratiet,41
Roskilde,1,Roskilde Bymidte,"A_Henrik_Bundgaard,_Trekroner","Henrik Bundgaard, Trekroner",Socialdemokratiet,5
Roskilde,1,Roskilde Bymidte,"A_Anne-Dorte_Nygaard,_Viby","Anne-Dorte Nygaard, Viby",Socialdemokratiet,2
Roskilde,1,Roskilde Bymidte,"A_Tuncay_Yilmaz,_Roskilde","Tuncay Yilmaz, Roskilde",Socialdemokratiet,5
Roskilde,1,Roskilde Bymidte,"A_Anna-Catharina_Röper,_Trekroner","Anna-Catharina Röper, Trekroner",Socialdemokratiet,3
Roskilde,1,Roskilde Bymidte,"A_Yalcin_Dogan,_Roskilde","Yalcin Dogan, Roskilde",Socialdemokratiet,3
Roskilde,1,Roskilde Bymidte,"A_Filiz_Sarah_Thunø,_Jyllinge","Filiz Sarah Thunø, Jyllinge",Socialdemokratiet,11
Roskilde,1,Roskilde Bymidte,"A_Samir_Salameh,_Roskilde","Samir Salameh, Roskilde",Socialdemokratiet,4
Roskilde,1,Roskilde Bymidte,"A_Jana_Nelth_Drejer,_Roskilde","Jana Nelth Drejer, Roskilde",Socialdemokratiet,4
Roskilde,1,Roskilde Bymidte,"A_Line_Kjærside,_Roskilde","Line Kjærside, Roskilde",Socialdemokratiet,6
Roskilde,1,Roskilde Bymidte,B_Listestemmer,Listestemmer,Radikale Venstre,81
Roskilde,1,Roskilde Bymidte,"B_Jeppe_Trolle,_Viby","Jeppe Trolle, Viby",Radikale Venstre,59
Roskilde,1,Roskilde Bymidte,"B_Maren_Ottar_Hessner,_Trekroner","Maren Ottar Hessner, Trekroner",Radikale Venstre,29
Roskilde,1,Roskilde Bymidte,"B_Jeppe_Fransson,_Roskilde","Jeppe Fransson, Roskilde",Radikale Venstre,14
Roskilde,1,Roskilde Bymidte,"B_Cevri_Ocak,_Roskilde","Cevri Ocak, Roskilde",Radikale Venstre,5
Roskilde,1,Roskilde Bymidte,"B_Helena_Tjørnelund,_Roskilde","Helena Tjørnelund, Roskilde",Radikale Venstre,23
Roskilde,1,Roskilde Bymidte,"B_Annemette_Birk,_Roskilde","Annemette Birk, Roskilde",Radikale Venstre,1
Roskilde,1,Roskilde Bymidte,"B_Johanne_Nowack,_Svogerslev","Johanne Nowack, Svogerslev",Radikale Venstre,24
Roskilde,1,Roskilde Bymidte,"B_Jette_Tidgen_Houtved,_Skt._Jørgens","Jette Tidgen Houtved, Skt. Jørgens",Radikale Venstre,3
