kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Egedal,1,Ledøje Forsamlingshus,A_Listestemmer,Listestemmer,Socialdemokratiet,34
Egedal,1,Ledøje Forsamlingshus,"A_Vicky_Holst_Rasmussen,_Stenløse","Vicky Holst Rasmussen, Stenløse",Socialdemokratiet,18
Egedal,1,Ledøje Forsamlingshus,"A_Henriette_Thirup-Bielefeldt,_Ølsty","Henriette Thirup-Bielefeldt, Ølsty",Socialdemokratiet,1
Egedal,1,Ledøje Forsamlingshus,"A_Henrik_Sass_Christensen,_Stenløse","Henrik Sass Christensen, Stenløse",Socialdemokratiet,0
Egedal,1,Ledøje Forsamlingshus,"A_Lasse_Nørreskov,_Smørum","Lasse Nørreskov, Smørum",Socialdemokratiet,0
Egedal,1,Ledøje Forsamlingshus,"A_Sinne_Munck_Eliasen,_Veksø","Sinne Munck Eliasen, Veksø",Socialdemokratiet,1
Egedal,1,Ledøje Forsamlingshus,"A_Bo_Brøndum_Pedersen,_Ganløse","Bo Brøndum Pedersen, Ganløse",Socialdemokratiet,1
Egedal,1,Ledøje Forsamlingshus,"A_Line_Mette_Andrup,_Smørum","Line Mette Andrup, Smørum",Socialdemokratiet,5
Egedal,1,Ledøje Forsamlingshus,"A_Ib_Sørensen,_Stenløse","Ib Sørensen, Stenløse",Socialdemokratiet,1
Egedal,1,Ledøje Forsamlingshus,"A_Morten_Lyager,_Ølstykke","Morten Lyager, Ølstykke",Socialdemokratiet,1
Egedal,1,Ledøje Forsamlingshus,"A_Henrik_Wolfhagen,_Ledøje","Henrik Wolfhagen, Ledøje",Socialdemokratiet,123
Egedal,1,Ledøje Forsamlingshus,"A_Brian_Carl_Øllegaard,_Stenløse","Brian Carl Øllegaard, Stenløse",Socialdemokratiet,0
Egedal,1,Ledøje Forsamlingshus,B_Listestemmer,Listestemmer,Radikale Venstre,2
Egedal,1,Ledøje Forsamlingshus,"B_Rikke_Mortensen,_Stenløse","Rikke Mortensen, Stenløse",Radikale Venstre,13
Egedal,1,Ledøje Forsamlingshus,"B_Stephan_Grubbe_Sølby,_Ølstykke","Stephan Grubbe Sølby, Ølstykke",Radikale Venstre,0
Egedal,1,Ledøje Forsamlingshus,"B_Nicolai_Bach_Sørensen,_Veksø","Nicolai Bach Sørensen, Veksø",Radikale Venstre,0
Egedal,1,Ledøje Forsamlingshus,"B_Dennis_Roland_Pedersen,_Veksø","Dennis Roland Pedersen, Veksø",Radikale Venstre,0
Egedal,1,Ledøje Forsamlingshus,"B_Bent_Hollund,_Stenløse","Bent Hollund, Stenløse",Radikale Venstre,0
Egedal,1,Ledøje Forsamlingshus,"B_Erik_Dam,_Ølstykke","Erik Dam, Ølstykke",Radikale Venstre,0
Egedal,1,Ledøje Forsamlingshus,C_Listestemmer,Listestemmer,Det Konservative Folkeparti,21
Egedal,1,Ledøje Forsamlingshus,C_Charlotte_Haagendrup,Charlotte Haagendrup,Det Konservative Folkeparti,8
Egedal,1,Ledøje Forsamlingshus,C_Lars_Falk_Hansen,Lars Falk Hansen,Det Konservative Folkeparti,4
Egedal,1,Ledøje Forsamlingshus,C_Dan_Haugbøl,Dan Haugbøl,Det Konservative Folkeparti,7
Egedal,1,Ledøje Forsamlingshus,C_Birgitte_Neergaard-Kofod,Birgitte Neergaard-Kofod,Det Konservative Folkeparti,129
Egedal,1,Ledøje Forsamlingshus,C_Peter_Højmark_Trasborg,Peter Højmark Trasborg,Det Konservative Folkeparti,2
Egedal,1,Ledøje Forsamlingshus,C_Susanne_Christensen,Susanne Christensen,Det Konservative Folkeparti,2
Egedal,1,Ledøje Forsamlingshus,C_Christine_Søjbjerg,Christine Søjbjerg,Det Konservative Folkeparti,0
Egedal,1,Ledøje Forsamlingshus,D_Listestemmer,Listestemmer,Nye Borgerlige,11
