kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Frederikshavn,1,Skagen,A_Listestemmer,Listestemmer,Socialdemokratiet,137
Frederikshavn,1,Skagen,"A_Birgit_S._Hansen,_Sæby","Birgit S. Hansen, Sæby",Socialdemokratiet,865
Frederikshavn,1,Skagen,"A_Ole_Rørbæk_Jensen,_Sæby","Ole Rørbæk Jensen, Sæby",Socialdemokratiet,4
Frederikshavn,1,Skagen,"A_Karsten_Thomsen,_Sæby","Karsten Thomsen, Sæby",Socialdemokratiet,1
Frederikshavn,1,Skagen,"A_John_Karlsson,_Frederikshavn","John Karlsson, Frederikshavn",Socialdemokratiet,1
Frederikshavn,1,Skagen,"A_Kurt_Kirkedal_Jensen,_Skagen","Kurt Kirkedal Jensen, Skagen",Socialdemokratiet,680
Frederikshavn,1,Skagen,"A_Brian_Kjær,_Frederikshavn","Brian Kjær, Frederikshavn",Socialdemokratiet,3
Frederikshavn,1,Skagen,"A_Almina_Nikontovic,_Frederikshavn","Almina Nikontovic, Frederikshavn",Socialdemokratiet,42
Frederikshavn,1,Skagen,"A_June_Menne,_Frederikshavn","June Menne, Frederikshavn",Socialdemokratiet,5
Frederikshavn,1,Skagen,"A_Gitte_Kiilerich,_Sæby","Gitte Kiilerich, Sæby",Socialdemokratiet,3
Frederikshavn,1,Skagen,"A_Erik_Kyed_Trolle,_Frederikshavn","Erik Kyed Trolle, Frederikshavn",Socialdemokratiet,212
Frederikshavn,1,Skagen,"A_Tina_Kruckow,_Frederikshavn","Tina Kruckow, Frederikshavn",Socialdemokratiet,11
Frederikshavn,1,Skagen,"A_Anders_Christiansen,_Gærum","Anders Christiansen, Gærum",Socialdemokratiet,1
Frederikshavn,1,Skagen,"A_Helle_Mortensen,_Sæby","Helle Mortensen, Sæby",Socialdemokratiet,0
Frederikshavn,1,Skagen,"A_Tina_Nymann,_Frederikshavn","Tina Nymann, Frederikshavn",Socialdemokratiet,3
Frederikshavn,1,Skagen,"A_Martin_Tøttrup_Kelkelund,_Skagen","Martin Tøttrup Kelkelund, Skagen",Socialdemokratiet,112
Frederikshavn,1,Skagen,"A_Claus_Henrik_Nedermark,_Fr-havn","Claus Henrik Nedermark, Fr-havn",Socialdemokratiet,2
Frederikshavn,1,Skagen,"A_Kasper_Bagnkop,_Frederikshavn","Kasper Bagnkop, Frederikshavn",Socialdemokratiet,3
Frederikshavn,1,Skagen,"A_Irene_Hjortshøj,_Skagen","Irene Hjortshøj, Skagen",Socialdemokratiet,100
Frederikshavn,1,Skagen,"A_Susanne_Venø,_Skagen","Susanne Venø, Skagen",Socialdemokratiet,131
Frederikshavn,1,Skagen,"A_Karl_Falden,_Sæby","Karl Falden, Sæby",Socialdemokratiet,0
Frederikshavn,1,Skagen,"A_Maria_Gade_Madsen,_Frederikshavn","Maria Gade Madsen, Frederikshavn",Socialdemokratiet,2
Frederikshavn,1,Skagen,"A_Peter_E._Nielsen,_Ålbæk","Peter E. Nielsen, Ålbæk",Socialdemokratiet,21
Frederikshavn,1,Skagen,"A_Michael_Koch_Sørensen,_Sæby","Michael Koch Sørensen, Sæby",Socialdemokratiet,0
Frederikshavn,1,Skagen,"A_Lars-Christian_Thorvil,_Skagen","Lars-Christian Thorvil, Skagen",Socialdemokratiet,8
Frederikshavn,1,Skagen,"A_Jesper_Bøgh_Sørensen,_Fr-havn","Jesper Bøgh Sørensen, Fr-havn",Socialdemokratiet,3
Frederikshavn,1,Skagen,"A_Bent_Hieronymus_Pedersen,_Strandby","Bent Hieronymus Pedersen, Strandby",Socialdemokratiet,1
Frederikshavn,1,Skagen,"A_Lars_Oldager,_Sæby","Lars Oldager, Sæby",Socialdemokratiet,0
Frederikshavn,1,Skagen,C_Listestemmer,Listestemmer,Det Konservative Folkeparti,45
Frederikshavn,1,Skagen,"C_John_Lamp_Henriksen,_Sæby","John Lamp Henriksen, Sæby",Det Konservative Folkeparti,18
Frederikshavn,1,Skagen,"C_Peter_Laigaard,_Strandby","Peter Laigaard, Strandby",Det Konservative Folkeparti,10
Frederikshavn,1,Skagen,"C_Thomas_Strauss_Jensen,_Ålbæk","Thomas Strauss Jensen, Ålbæk",Det Konservative Folkeparti,26
Frederikshavn,1,Skagen,"C_Inge_Carlé,_Sæby","Inge Carlé, Sæby",Det Konservative Folkeparti,2
Frederikshavn,1,Skagen,"C_Carsten_Sørensen,_Frederikshavn","Carsten Sørensen, Frederikshavn",Det Konservative Folkeparti,2
Frederikshavn,1,Skagen,"C_Per_Allerup,_Gærum","Per Allerup, Gærum",Det Konservative Folkeparti,3
Frederikshavn,1,Skagen,"C_Veronique_Mbilizi,_Frederikshavn","Veronique Mbilizi, Frederikshavn",Det Konservative Folkeparti,5
Frederikshavn,1,Skagen,"C_Flemming_Agerskov,_Frederikshavn","Flemming Agerskov, Frederikshavn",Det Konservative Folkeparti,9
Frederikshavn,1,Skagen,"C_Freddy_Skou_Larsen,_Frederikshavn","Freddy Skou Larsen, Frederikshavn",Det Konservative Folkeparti,0
Frederikshavn,1,Skagen,"C_Anette_Schou,_Skagen","Anette Schou, Skagen",Det Konservative Folkeparti,51
Frederikshavn,1,Skagen,"C_Jeppe_Dam_Mortensen,_Østervrå","Jeppe Dam Mortensen, Østervrå",Det Konservative Folkeparti,2
Frederikshavn,1,Skagen,"C_Morten_Hjort,_Frederikshavn","Morten Hjort, Frederikshavn",Det Konservative Folkeparti,0
Frederikshavn,1,Skagen,"C_Hans_Kristian_Byrialsen,_Fr-havn","Hans Kristian Byrialsen, Fr-havn",Det Konservative Folkeparti,1
Frederikshavn,1,Skagen,"C_Ivan_Vinther_Andersen,_Fr-havn","Ivan Vinther Andersen, Fr-havn",Det Konservative Folkeparti,0
Frederikshavn,1,Skagen,"C_Lasse_Meling,_Frederikshavn","Lasse Meling, Frederikshavn",Det Konservative Folkeparti,0
Frederikshavn,1,Skagen,D_Listestemmer,Listestemmer,Nye Borgerlige,84
Frederikshavn,1,Skagen,D_Jens_Nygaard,Jens Nygaard,Nye Borgerlige,23
Frederikshavn,1,Skagen,D_Susanne_Marianne_Møller,Susanne Marianne Møller,Nye Borgerlige,16
Frederikshavn,1,Skagen,D_Oliver_Egelund_Rose,Oliver Egelund Rose,Nye Borgerlige,4
Frederikshavn,1,Skagen,D_Rasmus_Bang_Pedersen,Rasmus Bang Pedersen,Nye Borgerlige,10
Frederikshavn,1,Skagen,D_Kjeld_Rye,Kjeld Rye,Nye Borgerlige,4
Frederikshavn,1,Skagen,D_Henning_Lyk,Henning Lyk,Nye Borgerlige,26
Frederikshavn,1,Skagen,D_Birthe_Rugholm,Birthe Rugholm,Nye Borgerlige,7
Frederikshavn,1,Skagen,D_Poul_E._Bundgaard,Poul E. Bundgaard,Nye Borgerlige,1
Frederikshavn,1,Skagen,D_Ivan_Brødbæk,Ivan Brødbæk,Nye Borgerlige,1
Frederikshavn,1,Skagen,F_Listestemmer,Listestemmer,SF - Socialistisk Folkeparti,15
Frederikshavn,1,Skagen,F_Christina_Lykke,Christina Lykke,SF - Socialistisk Folkeparti,30
Frederikshavn,1,Skagen,F_Søren_Visti_Jensen,Søren Visti Jensen,SF - Socialistisk Folkeparti,4
Frederikshavn,1,Skagen,F_Soraya_Kaka_Khan,Soraya Kaka Khan,SF - Socialistisk Folkeparti,5
Frederikshavn,1,Skagen,F_Dan_Andersen,Dan Andersen,SF - Socialistisk Folkeparti,1
Frederikshavn,1,Skagen,F_Hanne_Mie_Madsen,Hanne Mie Madsen,SF - Socialistisk Folkeparti,4
Frederikshavn,1,Skagen,F_Denise_Oxholm,Denise Oxholm,SF - Socialistisk Folkeparti,2
Frederikshavn,1,Skagen,K_Listestemmer,Listestemmer,Kristendemokraterne,2
Frederikshavn,1,Skagen,"K_Henning_Feldtmose,_Strandby","Henning Feldtmose, Strandby",Kristendemokraterne,3
Frederikshavn,1,Skagen,"K_Jens_Stoklund,_Strandby","Jens Stoklund, Strandby",Kristendemokraterne,0
Frederikshavn,1,Skagen,"K_Hans_Uggerhøj,_Østervrå","Hans Uggerhøj, Østervrå",Kristendemokraterne,1
Frederikshavn,1,Skagen,O_Listestemmer,Listestemmer,Dansk Folkeparti,40
Frederikshavn,1,Skagen,O_Thomas_Hjort,Thomas Hjort,Dansk Folkeparti,18
Frederikshavn,1,Skagen,O_Marlene_Elneff_Sørensen,Marlene Elneff Sørensen,Dansk Folkeparti,11
Frederikshavn,1,Skagen,O_John_W._Sørensen,John W. Sørensen,Dansk Folkeparti,1
