kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Assens,1,Assens,A_Listestemmer,Listestemmer,Socialdemokratiet,306
Assens,1,Assens,"A_Poul-Erik_Svendsen,_Aarup","Poul-Erik Svendsen, Aarup",Socialdemokratiet,151
Assens,1,Assens,"A_Charlotte_Vincent_Petersen,_Tom.St","Charlotte Vincent Petersen, Tom.St",Socialdemokratiet,56
Assens,1,Assens,"A_Sara_Emil_Baaring,_Vissenbjerg","Sara Emil Baaring, Vissenbjerg",Socialdemokratiet,60
Assens,1,Assens,"A_Lone_Akselsen,_Brylle","Lone Akselsen, Brylle",Socialdemokratiet,16
Assens,1,Assens,"A_Ashil_Farokh,_Tommerup_St.","Ashil Farokh, Tommerup St.",Socialdemokratiet,22
Assens,1,Assens,"A_Berit_Schaldemose,_Glamsbjerg","Berit Schaldemose, Glamsbjerg",Socialdemokratiet,25
Assens,1,Assens,"A_Lasse_Tajmer,_Assens","Lasse Tajmer, Assens",Socialdemokratiet,213
Assens,1,Assens,"A_Lars_Søgaard,_Assens","Lars Søgaard, Assens",Socialdemokratiet,103
Assens,1,Assens,"A_Elmer_Philipsen,_Glamsbjerg","Elmer Philipsen, Glamsbjerg",Socialdemokratiet,16
Assens,1,Assens,"A_Henrik_Hansen,_Assens","Henrik Hansen, Assens",Socialdemokratiet,127
Assens,1,Assens,"A_Leif_Rothe_Rasmussen,_Aarup","Leif Rothe Rasmussen, Aarup",Socialdemokratiet,6
Assens,1,Assens,"A_Lone_Hegaard_Andersen,_Brylle","Lone Hegaard Andersen, Brylle",Socialdemokratiet,15
Assens,1,Assens,"A_Poul_Hansen,_Brunshuse","Poul Hansen, Brunshuse",Socialdemokratiet,20
Assens,1,Assens,"A_Mikael_Jensen,_Assens","Mikael Jensen, Assens",Socialdemokratiet,38
Assens,1,Assens,"A_Helge_Kold,_Haarby","Helge Kold, Haarby",Socialdemokratiet,10
Assens,1,Assens,"A_Inga_Jørgensen,_Aarup","Inga Jørgensen, Aarup",Socialdemokratiet,2
Assens,1,Assens,B_Listestemmer,Listestemmer,Radikale Venstre,24
Assens,1,Assens,"B_Poul_Poulsen,_Aarup","Poul Poulsen, Aarup",Radikale Venstre,31
Assens,1,Assens,"B_Rasmus_Dons,_Gummerup","Rasmus Dons, Gummerup",Radikale Venstre,5
Assens,1,Assens,"B_Joy_Christensen,_Assens","Joy Christensen, Assens",Radikale Venstre,15
Assens,1,Assens,C_Listestemmer,Listestemmer,Det Konservative Folkeparti,64
Assens,1,Assens,"C_Søren_Thomsen,_Assens","Søren Thomsen, Assens",Det Konservative Folkeparti,249
Assens,1,Assens,"C_Jim_Staffensen,_Haarby","Jim Staffensen, Haarby",Det Konservative Folkeparti,10
Assens,1,Assens,"C_Natasja_Bruun_Knudsen,_Assens","Natasja Bruun Knudsen, Assens",Det Konservative Folkeparti,51
Assens,1,Assens,"C_Vagn_Top,_Brylle","Vagn Top, Brylle",Det Konservative Folkeparti,2
Assens,1,Assens,"C_Tobias_Bennedsen,_Barløse","Tobias Bennedsen, Barløse",Det Konservative Folkeparti,6
Assens,1,Assens,"C_Lars_Littau_Goldmann,_Haarby","Lars Littau Goldmann, Haarby",Det Konservative Folkeparti,3
Assens,1,Assens,"C_John_Børsting_Mikkelsen,_Helnæs","John Børsting Mikkelsen, Helnæs",Det Konservative Folkeparti,3
Assens,1,Assens,"C_Sofia_Katrine_Svensson,_Tommerup","Sofia Katrine Svensson, Tommerup",Det Konservative Folkeparti,0
Assens,1,Assens,"C_Jesper_Christensen,_Glamsbjerg","Jesper Christensen, Glamsbjerg",Det Konservative Folkeparti,4
Assens,1,Assens,D_Listestemmer,Listestemmer,Nye Borgerlige,56
Assens,1,Assens,D_Lars_S._Lillebæk,Lars S. Lillebæk,Nye Borgerlige,49
Assens,1,Assens,D_Hanne_Knappmann,Hanne Knappmann,Nye Borgerlige,19
Assens,1,Assens,F_Listestemmer,Listestemmer,SF - Socialistisk Folkeparti,58
Assens,1,Assens,"F_Mogens_Mulle_Johansen,_Glamsbjerg","Mogens Mulle Johansen, Glamsbjerg",SF - Socialistisk Folkeparti,22
Assens,1,Assens,"F_Jeanette_Sandberg,_Tommerup_St.","Jeanette Sandberg, Tommerup St.",SF - Socialistisk Folkeparti,35
Assens,1,Assens,"F_Flemming_Risskov_Jørgensen,_Viss.","Flemming Risskov Jørgensen, Viss.",SF - Socialistisk Folkeparti,22
Assens,1,Assens,"F_Poul_Erik_Kristiansen,_Glamsbjerg","Poul Erik Kristiansen, Glamsbjerg",SF - Socialistisk Folkeparti,6
Assens,1,Assens,"F_Mette-Rose_Kongstad,_Glamsbjerg","Mette-Rose Kongstad, Glamsbjerg",SF - Socialistisk Folkeparti,11
Assens,1,Assens,"F_Hans_Peter_Lund,_Tommerup_St.","Hans Peter Lund, Tommerup St.",SF - Socialistisk Folkeparti,1
Assens,1,Assens,"F_Henning_Petersen,_Holte","Henning Petersen, Holte",SF - Socialistisk Folkeparti,1
Assens,1,Assens,"F_Inge_Thorup,_Aarup","Inge Thorup, Aarup",SF - Socialistisk Folkeparti,4
Assens,1,Assens,"F_Hans_Glæsel,_Skalbjerg","Hans Glæsel, Skalbjerg",SF - Socialistisk Folkeparti,0
Assens,1,Assens,"F_Helle_Beierholm,_Assens","Helle Beierholm, Assens",SF - Socialistisk Folkeparti,22
Assens,1,Assens,H_Listestemmer,Listestemmer,SocialKonservative Assens,1
Assens,1,Assens,"H_Jørn_Strand_Nielsen,_Haarby","Jørn Strand Nielsen, Haarby",SocialKonservative Assens,5
Assens,1,Assens,M_Listestemmer,Listestemmer,Vi Lokale Demokrater,1
Assens,1,Assens,"M_Irene_Jeppesen,_Vissenbjerg","Irene Jeppesen, Vissenbjerg",Vi Lokale Demokrater,1
Assens,1,Assens,"M_Benno_Dahl,_Vissenbjerg","Benno Dahl, Vissenbjerg",Vi Lokale Demokrater,0
Assens,1,Assens,O_Listestemmer,Listestemmer,Dansk Folkeparti,46
Assens,1,Assens,O_Jens_Henrik_W._Thulesen_Dahl,Jens Henrik W. Thulesen Dahl,Dansk Folkeparti,77
Assens,1,Assens,O_Lars_Kolling,Lars Kolling,Dansk Folkeparti,57
Assens,1,Assens,O_Bente_S._Rasmussen,Bente S. Rasmussen,Dansk Folkeparti,3
Assens,1,Assens,O_Finn_B._Hansen,Finn B. Hansen,Dansk Folkeparti,8
Assens,1,Assens,V_Listestemmer,Listestemmer,"Venstre, Danmarks Liberale Parti",129
