Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,Socialdemokratiet,648
Falkonerkredsen,"1. 10. Kreds, Søerne",Jørgen Mørup Pedersen,Socialdemokratiet,9
Falkonerkredsen,"1. 10. Kreds, Søerne",Yildiz Akdogan,Socialdemokratiet,35
Falkonerkredsen,"1. 10. Kreds, Søerne",Ida Auken,Socialdemokratiet,255
Falkonerkredsen,"1. 10. Kreds, Søerne",Halima El Abassi,Socialdemokratiet,3
Falkonerkredsen,"1. 10. Kreds, Søerne",Jarl Feyling,Socialdemokratiet,1
Falkonerkredsen,"1. 10. Kreds, Søerne",Peter Hummelgaard,Socialdemokratiet,83
Falkonerkredsen,"1. 10. Kreds, Søerne",Lone Larsen,Socialdemokratiet,12
Falkonerkredsen,"1. 10. Kreds, Søerne",Nikoline Prehn,Socialdemokratiet,13
Falkonerkredsen,"1. 10. Kreds, Søerne",Lars Aslan Rasmussen,Socialdemokratiet,36
Falkonerkredsen,"1. 10. Kreds, Søerne",Mette Reissmann,Socialdemokratiet,36
Falkonerkredsen,"1. 10. Kreds, Søerne",Pernille Rosenkrantz-Theil,Socialdemokratiet,104
Falkonerkredsen,"1. 10. Kreds, Søerne",Lars Werge,Socialdemokratiet,6
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,Radikale Venstre,247
Falkonerkredsen,"1. 10. Kreds, Søerne",Ruben Kidde,Radikale Venstre,80
Falkonerkredsen,"1. 10. Kreds, Søerne",Samira Nawa,Radikale Venstre,137
Falkonerkredsen,"1. 10. Kreds, Søerne",Klaus Bondam,Radikale Venstre,20
Falkonerkredsen,"1. 10. Kreds, Søerne",Clara Halvorsen,Radikale Venstre,31
Falkonerkredsen,"1. 10. Kreds, Søerne",Thomas Rohden,Radikale Venstre,58
Falkonerkredsen,"1. 10. Kreds, Søerne",Jes Vissing Tiedemann,Radikale Venstre,6
Falkonerkredsen,"1. 10. Kreds, Søerne",Marie Kampmann,Radikale Venstre,18
Falkonerkredsen,"1. 10. Kreds, Søerne",Emilie Normann,Radikale Venstre,9
Falkonerkredsen,"1. 10. Kreds, Søerne",Carolina Magdalene Maier,Radikale Venstre,17
Falkonerkredsen,"1. 10. Kreds, Søerne",Michael Rachlin,Radikale Venstre,3
Falkonerkredsen,"1. 10. Kreds, Søerne",Peter Zinckernagel,Radikale Venstre,7
Falkonerkredsen,"1. 10. Kreds, Søerne",Anders Højsted,Radikale Venstre,2
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,Det Konservative Folkeparti,278
Falkonerkredsen,"1. 10. Kreds, Søerne",Katarina Ammitzbøll,Det Konservative Folkeparti,69
Falkonerkredsen,"1. 10. Kreds, Søerne",Allan Beier,Det Konservative Folkeparti,2
Falkonerkredsen,"1. 10. Kreds, Søerne",Helle Bonnesen,Det Konservative Folkeparti,35
Falkonerkredsen,"1. 10. Kreds, Søerne",Nikolaj Bøgh,Det Konservative Folkeparti,95
Falkonerkredsen,"1. 10. Kreds, Søerne",Rico Djernis,Det Konservative Folkeparti,3
Falkonerkredsen,"1. 10. Kreds, Søerne",Helle Jønch,Det Konservative Folkeparti,1
Falkonerkredsen,"1. 10. Kreds, Søerne",Anders Havelund Krøyer,Det Konservative Folkeparti,20
Falkonerkredsen,"1. 10. Kreds, Søerne",Nicola Emily Larsen,Det Konservative Folkeparti,8
Falkonerkredsen,"1. 10. Kreds, Søerne",Laura Lindahl,Det Konservative Folkeparti,52
Falkonerkredsen,"1. 10. Kreds, Søerne",Martin Wood Pedersen,Det Konservative Folkeparti,2
Falkonerkredsen,"1. 10. Kreds, Søerne",Peter Stakemann,Det Konservative Folkeparti,6
Falkonerkredsen,"1. 10. Kreds, Søerne",Casper Øhlers,Det Konservative Folkeparti,14
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,Nye Borgerlige,67
Falkonerkredsen,"1. 10. Kreds, Søerne",Niels Peder Ravn,Nye Borgerlige,5
Falkonerkredsen,"1. 10. Kreds, Søerne",Daniel Pinderup,Nye Borgerlige,3
Falkonerkredsen,"1. 10. Kreds, Søerne",Henrik Ræder Clausen,Nye Borgerlige,0
Falkonerkredsen,"1. 10. Kreds, Søerne",Ketil Wathne Rasmussen,Nye Borgerlige,0
Falkonerkredsen,"1. 10. Kreds, Søerne",Denise Rostgaard,Nye Borgerlige,4
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,SF - Socialistisk Folkeparti,321
Falkonerkredsen,"1. 10. Kreds, Søerne",Pia Olsen Dyhr,SF - Socialistisk Folkeparti,334
Falkonerkredsen,"1. 10. Kreds, Søerne",Lisbeth Bech-Nielsen,SF - Socialistisk Folkeparti,39
Falkonerkredsen,"1. 10. Kreds, Søerne",Carl Valentin,SF - Socialistisk Folkeparti,29
Falkonerkredsen,"1. 10. Kreds, Søerne",Halime Oguz,SF - Socialistisk Folkeparti,16
Falkonerkredsen,"1. 10. Kreds, Søerne",Balder Mørk Andersen,SF - Socialistisk Folkeparti,29
Falkonerkredsen,"1. 10. Kreds, Søerne",Andreas Bæk,SF - Socialistisk Folkeparti,4
Falkonerkredsen,"1. 10. Kreds, Søerne",Melissa Skovgaard Jensen,SF - Socialistisk Folkeparti,6
Falkonerkredsen,"1. 10. Kreds, Søerne",Line Petersen,SF - Socialistisk Folkeparti,4
Falkonerkredsen,"1. 10. Kreds, Søerne",Klaus Mygind,SF - Socialistisk Folkeparti,3
Falkonerkredsen,"1. 10. Kreds, Søerne",Peder Holk Svendsen,SF - Socialistisk Folkeparti,2
Falkonerkredsen,"1. 10. Kreds, Søerne",Sadek Al-Amood,SF - Socialistisk Folkeparti,4
Falkonerkredsen,"1. 10. Kreds, Søerne",Cecilie Louise Balbay Holdt,SF - Socialistisk Folkeparti,6
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,Liberal Alliance,511
Falkonerkredsen,"1. 10. Kreds, Søerne",Ole Birk Olesen,Liberal Alliance,123
Falkonerkredsen,"1. 10. Kreds, Søerne",Charlotte Nellemann,Liberal Alliance,18
Falkonerkredsen,"1. 10. Kreds, Søerne",Alexander Ryle,Liberal Alliance,28
Falkonerkredsen,"1. 10. Kreds, Søerne",Hira Nadeem,Liberal Alliance,11
Falkonerkredsen,"1. 10. Kreds, Søerne",Martin Sibast Laugesen,Liberal Alliance,12
Falkonerkredsen,"1. 10. Kreds, Søerne",Joanne Bywater,Liberal Alliance,6
Falkonerkredsen,"1. 10. Kreds, Søerne",Per Nørgaard Andersen,Liberal Alliance,3
Falkonerkredsen,"1. 10. Kreds, Søerne",Claus Willén,Liberal Alliance,5
Falkonerkredsen,"1. 10. Kreds, Søerne",Christian Riegels Hjorth,Liberal Alliance,4
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,KD - Kristendemokraterne,10
Falkonerkredsen,"1. 10. Kreds, Søerne",Jesper Housgaard,KD - Kristendemokraterne,2
Falkonerkredsen,"1. 10. Kreds, Søerne",Jacob Bang,KD - Kristendemokraterne,5
Falkonerkredsen,"1. 10. Kreds, Søerne",Tina Mørk,KD - Kristendemokraterne,1
Falkonerkredsen,"1. 10. Kreds, Søerne",Nanna Bock,KD - Kristendemokraterne,0
Falkonerkredsen,"1. 10. Kreds, Søerne",Gunnar Bjørn Thomsen,KD - Kristendemokraterne,0
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,Moderaterne,643
Falkonerkredsen,"1. 10. Kreds, Søerne",Jon Stephensen,Moderaterne,39
Falkonerkredsen,"1. 10. Kreds, Søerne",Lean Milo,Moderaterne,13
Falkonerkredsen,"1. 10. Kreds, Søerne",Nanna W. Gotfredsen,Moderaterne,61
Falkonerkredsen,"1. 10. Kreds, Søerne",Louise Davidsen,Moderaterne,11
Falkonerkredsen,"1. 10. Kreds, Søerne",Marina Andersen,Moderaterne,17
Falkonerkredsen,"1. 10. Kreds, Søerne",Johan Kahl,Moderaterne,7
Falkonerkredsen,"1. 10. Kreds, Søerne",Lars Philipsen Prahm,Moderaterne,7
Falkonerkredsen,"1. 10. Kreds, Søerne",Jørgen Kjøller,Moderaterne,2
Falkonerkredsen,"1. 10. Kreds, Søerne",Ellen Emilie,Moderaterne,18
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,Dansk Folkeparti,59
Falkonerkredsen,"1. 10. Kreds, Søerne",John Bo Hansen,Dansk Folkeparti,2
Falkonerkredsen,"1. 10. Kreds, Søerne",Helene Brix,Dansk Folkeparti,4
Falkonerkredsen,"1. 10. Kreds, Søerne",Jannie Bøgh,Dansk Folkeparti,4
Falkonerkredsen,"1. 10. Kreds, Søerne",Kenneth Kristensen Berth,Dansk Folkeparti,1
Falkonerkredsen,"1. 10. Kreds, Søerne",Brian Bruun,Dansk Folkeparti,0
Falkonerkredsen,"1. 10. Kreds, Søerne",Paw Karslund,Dansk Folkeparti,1
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,Frie Grønne,22
Falkonerkredsen,"1. 10. Kreds, Søerne",Rajesh Holmen,Frie Grønne,4
Falkonerkredsen,"1. 10. Kreds, Søerne",Sikandar Siddique,Frie Grønne,43
Falkonerkredsen,"1. 10. Kreds, Søerne",Elise Bjerkrheim,Frie Grønne,1
Falkonerkredsen,"1. 10. Kreds, Søerne",Rashid Ali,Frie Grønne,3
Falkonerkredsen,"1. 10. Kreds, Søerne",Sazan Garmiyani,Frie Grønne,6
Falkonerkredsen,"1. 10. Kreds, Søerne",Daniel Tomicic,Frie Grønne,0
Falkonerkredsen,"1. 10. Kreds, Søerne",Elena Bjerregaard Ryan,Frie Grønne,0
Falkonerkredsen,"1. 10. Kreds, Søerne",Iben Kirstine Parmann,Frie Grønne,0
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,"Venstre, Danmarks Liberale Parti",353
Falkonerkredsen,"1. 10. Kreds, Søerne",Søren Sørensen,"Venstre, Danmarks Liberale Parti",0
Falkonerkredsen,"1. 10. Kreds, Søerne",René Bredal,"Venstre, Danmarks Liberale Parti",5
Falkonerkredsen,"1. 10. Kreds, Søerne",Claus Buch,"Venstre, Danmarks Liberale Parti",5
Falkonerkredsen,"1. 10. Kreds, Søerne",Anders Fausbøll,"Venstre, Danmarks Liberale Parti",15
Falkonerkredsen,"1. 10. Kreds, Søerne",Martin Geertsen,"Venstre, Danmarks Liberale Parti",25
Falkonerkredsen,"1. 10. Kreds, Søerne",Jan E. Jørgensen,"Venstre, Danmarks Liberale Parti",177
Falkonerkredsen,"1. 10. Kreds, Søerne",Michael Lange,"Venstre, Danmarks Liberale Parti",6
Falkonerkredsen,"1. 10. Kreds, Søerne",Anne Rasmussen,"Venstre, Danmarks Liberale Parti",4
Falkonerkredsen,"1. 10. Kreds, Søerne",Bo Sandroos,"Venstre, Danmarks Liberale Parti",0
Falkonerkredsen,"1. 10. Kreds, Søerne",Alexandra Sasha,"Venstre, Danmarks Liberale Parti",37
Falkonerkredsen,"1. 10. Kreds, Søerne",Sven Aage Schlosrich,"Venstre, Danmarks Liberale Parti",0
Falkonerkredsen,"1. 10. Kreds, Søerne",Linea Søgaard-Lidell,"Venstre, Danmarks Liberale Parti",75
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,Danmarksdemokraterne,69
Falkonerkredsen,"1. 10. Kreds, Søerne",Claus Gisselmann,Danmarksdemokraterne,2
Falkonerkredsen,"1. 10. Kreds, Søerne",Therese Skaarup,Danmarksdemokraterne,11
Falkonerkredsen,"1. 10. Kreds, Søerne",Partiliste,Enhedslisten - De Rød-Grønne,309
Falkonerkredsen,"1. 10. Kreds, Søerne",Pelle Dragsted,Enhedslisten - De Rød-Grønne,305
Falkonerkredsen,"1. 10. Kreds, Søerne",Rosa Lund,Enhedslisten - De Rød-Grønne,120
Falkonerkredsen,"1. 10. Kreds, Søerne",Jette Gottlieb,Enhedslisten - De Rød-Grønne,14
Falkonerkredsen,"1. 10. Kreds, Søerne",Leila Stockmarr,Enhedslisten - De Rød-Grønne,22
Falkonerkredsen,"1. 10. Kreds, Søerne",Ibrahim Benli,Enhedslisten - De Rød-Grønne,11
Falkonerkredsen,"1. 10. Kreds, Søerne",Louis Jacobsen,Enhedslisten - De Rød-Grønne,3
Falkonerkredsen,"1. 10. Kreds, Søerne",Anna Berg,Enhedslisten - De Rød-Grønne,2
Falkonerkredsen,"1. 10. Kreds, Søerne",Clara Turms,Enhedslisten - De Rød-Grønne,20
Falkonerkredsen,"1. 10. Kreds, Søerne",Emil Samaras,Enhedslisten - De Rød-Grønne,7
Falkonerkredsen,"1. 10. Kreds, Søerne",Mette Bloch Hansen,Enhedslisten - De Rød-Grønne,0
Falkonerkredsen,"1. 10. Kreds, Søerne",David Rønne,Enhedslisten - De Rød-Grønne,3
Falkonerkredsen,"1. 10. Kreds, Søerne",Dorthe Hecht,Enhedslisten - De Rød-Grønne,3
