Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Slotskredsen,"5. 11. Kreds, Lindevang",Partiliste,Socialdemokratiet,1061
Slotskredsen,"5. 11. Kreds, Lindevang",Ida Auken,Socialdemokratiet,304
Slotskredsen,"5. 11. Kreds, Lindevang",Yildiz Akdogan,Socialdemokratiet,42
Slotskredsen,"5. 11. Kreds, Lindevang",Halima El Abassi,Socialdemokratiet,13
Slotskredsen,"5. 11. Kreds, Lindevang",Jarl Feyling,Socialdemokratiet,4
Slotskredsen,"5. 11. Kreds, Lindevang",Peter Hummelgaard,Socialdemokratiet,98
Slotskredsen,"5. 11. Kreds, Lindevang",Lone Larsen,Socialdemokratiet,7
Slotskredsen,"5. 11. Kreds, Lindevang",Jørgen Mørup Pedersen,Socialdemokratiet,3
Slotskredsen,"5. 11. Kreds, Lindevang",Nikoline Prehn,Socialdemokratiet,11
Slotskredsen,"5. 11. Kreds, Lindevang",Lars Aslan Rasmussen,Socialdemokratiet,42
Slotskredsen,"5. 11. Kreds, Lindevang",Mette Reissmann,Socialdemokratiet,58
Slotskredsen,"5. 11. Kreds, Lindevang",Pernille Rosenkrantz-Theil,Socialdemokratiet,121
Slotskredsen,"5. 11. Kreds, Lindevang",Lars Werge,Socialdemokratiet,8
Slotskredsen,"5. 11. Kreds, Lindevang",Partiliste,Radikale Venstre,288
Slotskredsen,"5. 11. Kreds, Lindevang",Emilie Normann,Radikale Venstre,17
Slotskredsen,"5. 11. Kreds, Lindevang",Samira Nawa,Radikale Venstre,111
Slotskredsen,"5. 11. Kreds, Lindevang",Ruben Kidde,Radikale Venstre,47
Slotskredsen,"5. 11. Kreds, Lindevang",Klaus Bondam,Radikale Venstre,22
Slotskredsen,"5. 11. Kreds, Lindevang",Clara Halvorsen,Radikale Venstre,29
Slotskredsen,"5. 11. Kreds, Lindevang",Thomas Rohden,Radikale Venstre,51
Slotskredsen,"5. 11. Kreds, Lindevang",Jes Vissing Tiedemann,Radikale Venstre,10
Slotskredsen,"5. 11. Kreds, Lindevang",Marie Kampmann,Radikale Venstre,17
