Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Nørrebrokredsen,20. 5. Nørrebro,Partiliste,Socialdemokratiet,512
Nørrebrokredsen,20. 5. Nørrebro,Lars Aslan Rasmussen,Socialdemokratiet,37
Nørrebrokredsen,20. 5. Nørrebro,Yildiz Akdogan,Socialdemokratiet,32
Nørrebrokredsen,20. 5. Nørrebro,Ida Auken,Socialdemokratiet,83
Nørrebrokredsen,20. 5. Nørrebro,Halima El Abassi,Socialdemokratiet,5
Nørrebrokredsen,20. 5. Nørrebro,Jarl Feyling,Socialdemokratiet,1
Nørrebrokredsen,20. 5. Nørrebro,Peter Hummelgaard,Socialdemokratiet,35
Nørrebrokredsen,20. 5. Nørrebro,Lone Larsen,Socialdemokratiet,5
Nørrebrokredsen,20. 5. Nørrebro,Jørgen Mørup Pedersen,Socialdemokratiet,2
Nørrebrokredsen,20. 5. Nørrebro,Nikoline Prehn,Socialdemokratiet,7
Nørrebrokredsen,20. 5. Nørrebro,Mette Reissmann,Socialdemokratiet,28
Nørrebrokredsen,20. 5. Nørrebro,Pernille Rosenkrantz-Theil,Socialdemokratiet,67
Nørrebrokredsen,20. 5. Nørrebro,Lars Werge,Socialdemokratiet,4
Nørrebrokredsen,20. 5. Nørrebro,Partiliste,Radikale Venstre,180
Nørrebrokredsen,20. 5. Nørrebro,Samira Nawa,Radikale Venstre,59
Nørrebrokredsen,20. 5. Nørrebro,Ruben Kidde,Radikale Venstre,25
Nørrebrokredsen,20. 5. Nørrebro,Klaus Bondam,Radikale Venstre,13
Nørrebrokredsen,20. 5. Nørrebro,Clara Halvorsen,Radikale Venstre,17
Nørrebrokredsen,20. 5. Nørrebro,Thomas Rohden,Radikale Venstre,45
Nørrebrokredsen,20. 5. Nørrebro,Jes Vissing Tiedemann,Radikale Venstre,7
Nørrebrokredsen,20. 5. Nørrebro,Marie Kampmann,Radikale Venstre,5
Nørrebrokredsen,20. 5. Nørrebro,Emilie Normann,Radikale Venstre,1
Nørrebrokredsen,20. 5. Nørrebro,Carolina Magdalene Maier,Radikale Venstre,8
Nørrebrokredsen,20. 5. Nørrebro,Michael Rachlin,Radikale Venstre,2
Nørrebrokredsen,20. 5. Nørrebro,Peter Zinckernagel,Radikale Venstre,2
Nørrebrokredsen,20. 5. Nørrebro,Anders Højsted,Radikale Venstre,4
Nørrebrokredsen,20. 5. Nørrebro,Partiliste,Det Konservative Folkeparti,67
Nørrebrokredsen,20. 5. Nørrebro,Laura Lindahl,Det Konservative Folkeparti,3
Nørrebrokredsen,20. 5. Nørrebro,Katarina Ammitzbøll,Det Konservative Folkeparti,5
Nørrebrokredsen,20. 5. Nørrebro,Allan Beier,Det Konservative Folkeparti,4
Nørrebrokredsen,20. 5. Nørrebro,Helle Bonnesen,Det Konservative Folkeparti,10
Nørrebrokredsen,20. 5. Nørrebro,Nikolaj Bøgh,Det Konservative Folkeparti,7
Nørrebrokredsen,20. 5. Nørrebro,Rico Djernis,Det Konservative Folkeparti,2
Nørrebrokredsen,20. 5. Nørrebro,Helle Jønch,Det Konservative Folkeparti,0
Nørrebrokredsen,20. 5. Nørrebro,Anders Havelund Krøyer,Det Konservative Folkeparti,2
Nørrebrokredsen,20. 5. Nørrebro,Nicola Emily Larsen,Det Konservative Folkeparti,1
Nørrebrokredsen,20. 5. Nørrebro,Martin Wood Pedersen,Det Konservative Folkeparti,2
Nørrebrokredsen,20. 5. Nørrebro,Peter Stakemann,Det Konservative Folkeparti,0
Nørrebrokredsen,20. 5. Nørrebro,Casper Øhlers,Det Konservative Folkeparti,2
Nørrebrokredsen,20. 5. Nørrebro,Partiliste,Nye Borgerlige,32
Nørrebrokredsen,20. 5. Nørrebro,Niels Peder Ravn,Nye Borgerlige,6
Nørrebrokredsen,20. 5. Nørrebro,Henrik Ræder Clausen,Nye Borgerlige,0
Nørrebrokredsen,20. 5. Nørrebro,Daniel Pinderup,Nye Borgerlige,0
Nørrebrokredsen,20. 5. Nørrebro,Ketil Wathne Rasmussen,Nye Borgerlige,0
Nørrebrokredsen,20. 5. Nørrebro,Denise Rostgaard,Nye Borgerlige,2
Nørrebrokredsen,20. 5. Nørrebro,Partiliste,SF - Socialistisk Folkeparti,339
Nørrebrokredsen,20. 5. Nørrebro,Pia Olsen Dyhr,SF - Socialistisk Folkeparti,227
Nørrebrokredsen,20. 5. Nørrebro,Lisbeth Bech-Nielsen,SF - Socialistisk Folkeparti,32
Nørrebrokredsen,20. 5. Nørrebro,Carl Valentin,SF - Socialistisk Folkeparti,35
Nørrebrokredsen,20. 5. Nørrebro,Halime Oguz,SF - Socialistisk Folkeparti,17
Nørrebrokredsen,20. 5. Nørrebro,Balder Mørk Andersen,SF - Socialistisk Folkeparti,7
Nørrebrokredsen,20. 5. Nørrebro,Andreas Bæk,SF - Socialistisk Folkeparti,7
Nørrebrokredsen,20. 5. Nørrebro,Melissa Skovgaard Jensen,SF - Socialistisk Folkeparti,7
Nørrebrokredsen,20. 5. Nørrebro,Line Petersen,SF - Socialistisk Folkeparti,4
Nørrebrokredsen,20. 5. Nørrebro,Klaus Mygind,SF - Socialistisk Folkeparti,2
Nørrebrokredsen,20. 5. Nørrebro,Peder Holk Svendsen,SF - Socialistisk Folkeparti,2
Nørrebrokredsen,20. 5. Nørrebro,Sadek Al-Amood,SF - Socialistisk Folkeparti,5
Nørrebrokredsen,20. 5. Nørrebro,Cecilie Louise Balbay Holdt,SF - Socialistisk Folkeparti,6
Nørrebrokredsen,20. 5. Nørrebro,Partiliste,Liberal Alliance,150
Nørrebrokredsen,20. 5. Nørrebro,Ole Birk Olesen,Liberal Alliance,25
Nørrebrokredsen,20. 5. Nørrebro,Charlotte Nellemann,Liberal Alliance,3
Nørrebrokredsen,20. 5. Nørrebro,Alexander Ryle,Liberal Alliance,11
Nørrebrokredsen,20. 5. Nørrebro,Hira Nadeem,Liberal Alliance,3
Nørrebrokredsen,20. 5. Nørrebro,Martin Sibast Laugesen,Liberal Alliance,1
Nørrebrokredsen,20. 5. Nørrebro,Joanne Bywater,Liberal Alliance,2
Nørrebrokredsen,20. 5. Nørrebro,Per Nørgaard Andersen,Liberal Alliance,0
Nørrebrokredsen,20. 5. Nørrebro,Claus Willén,Liberal Alliance,0
Nørrebrokredsen,20. 5. Nørrebro,Christian Riegels Hjorth,Liberal Alliance,0
Nørrebrokredsen,20. 5. Nørrebro,Partiliste,KD - Kristendemokraterne,11
Nørrebrokredsen,20. 5. Nørrebro,Jesper Housgaard,KD - Kristendemokraterne,3
Nørrebrokredsen,20. 5. Nørrebro,Jacob Bang,KD - Kristendemokraterne,0
Nørrebrokredsen,20. 5. Nørrebro,Tina Mørk,KD - Kristendemokraterne,1
Nørrebrokredsen,20. 5. Nørrebro,Nanna Bock,KD - Kristendemokraterne,0
