Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Taastrupkredsen,1. Herstedøster Skole,Partiliste,Socialdemokratiet,448
Taastrupkredsen,1. Herstedøster Skole,Gunvor Wibroe,Socialdemokratiet,87
Taastrupkredsen,1. Herstedøster Skole,Jeppe Bruus,Socialdemokratiet,20
Taastrupkredsen,1. Herstedøster Skole,Morten Bødskov,Socialdemokratiet,51
Taastrupkredsen,1. Herstedøster Skole,Maria Durhuus,Socialdemokratiet,5
Taastrupkredsen,1. Herstedøster Skole,Maria Gudme,Socialdemokratiet,7
Taastrupkredsen,1. Herstedøster Skole,Kasper Sand Kjær,Socialdemokratiet,14
Taastrupkredsen,1. Herstedøster Skole,Sebastian Schwartz,Socialdemokratiet,0
Taastrupkredsen,1. Herstedøster Skole,Mattias Tesfaye,Socialdemokratiet,261
Taastrupkredsen,1. Herstedøster Skole,Partiliste,Radikale Venstre,62
Taastrupkredsen,1. Herstedøster Skole,Esat Sentürk,Radikale Venstre,7
Taastrupkredsen,1. Herstedøster Skole,Sofie Carsten Nielsen,Radikale Venstre,17
Taastrupkredsen,1. Herstedøster Skole,Stinus Lindgreen,Radikale Venstre,17
Taastrupkredsen,1. Herstedøster Skole,Kashif Ahmad,Radikale Venstre,4
Taastrupkredsen,1. Herstedøster Skole,Christina Rittig Falkberg,Radikale Venstre,6
Taastrupkredsen,1. Herstedøster Skole,Brian Køster,Radikale Venstre,1
Taastrupkredsen,1. Herstedøster Skole,Abbas Razvi,Radikale Venstre,2
Taastrupkredsen,1. Herstedøster Skole,Hediye Temiz,Radikale Venstre,11
Taastrupkredsen,1. Herstedøster Skole,Partiliste,Det Konservative Folkeparti,72
Taastrupkredsen,1. Herstedøster Skole,Merete Scheelsbeck,Det Konservative Folkeparti,45
Taastrupkredsen,1. Herstedøster Skole,Britt Bager,Det Konservative Folkeparti,13
Taastrupkredsen,1. Herstedøster Skole,Hanne Bjørn,Det Konservative Folkeparti,3
Taastrupkredsen,1. Herstedøster Skole,Magnus Von Dreiager,Det Konservative Folkeparti,3
Taastrupkredsen,1. Herstedøster Skole,Tina Cartey Hansen,Det Konservative Folkeparti,8
Taastrupkredsen,1. Herstedøster Skole,Rasmus Jarlov,Det Konservative Folkeparti,17
Taastrupkredsen,1. Herstedøster Skole,Michael R. Rugaard,Det Konservative Folkeparti,0
