Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,Socialdemokratiet,931
Rødovrekredsen,1. Herlev Medborgerhus,Morten Bødskov,Socialdemokratiet,644
Rødovrekredsen,1. Herlev Medborgerhus,Jeppe Bruus,Socialdemokratiet,45
Rødovrekredsen,1. Herlev Medborgerhus,Maria Durhuus,Socialdemokratiet,30
Rødovrekredsen,1. Herlev Medborgerhus,Maria Gudme,Socialdemokratiet,18
Rødovrekredsen,1. Herlev Medborgerhus,Kasper Sand Kjær,Socialdemokratiet,14
Rødovrekredsen,1. Herlev Medborgerhus,Sebastian Schwartz,Socialdemokratiet,6
Rødovrekredsen,1. Herlev Medborgerhus,Mattias Tesfaye,Socialdemokratiet,106
Rødovrekredsen,1. Herlev Medborgerhus,Gunvor Wibroe,Socialdemokratiet,11
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,Radikale Venstre,105
Rødovrekredsen,1. Herlev Medborgerhus,Hediye Temiz,Radikale Venstre,27
Rødovrekredsen,1. Herlev Medborgerhus,Sofie Carsten Nielsen,Radikale Venstre,29
Rødovrekredsen,1. Herlev Medborgerhus,Stinus Lindgreen,Radikale Venstre,17
Rødovrekredsen,1. Herlev Medborgerhus,Kashif Ahmad,Radikale Venstre,27
Rødovrekredsen,1. Herlev Medborgerhus,Christina Rittig Falkberg,Radikale Venstre,11
Rødovrekredsen,1. Herlev Medborgerhus,Brian Køster,Radikale Venstre,4
Rødovrekredsen,1. Herlev Medborgerhus,Abbas Razvi,Radikale Venstre,11
Rødovrekredsen,1. Herlev Medborgerhus,Esat Sentürk,Radikale Venstre,3
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,Det Konservative Folkeparti,155
Rødovrekredsen,1. Herlev Medborgerhus,Hanne Bjørn,Det Konservative Folkeparti,33
Rødovrekredsen,1. Herlev Medborgerhus,Britt Bager,Det Konservative Folkeparti,19
Rødovrekredsen,1. Herlev Medborgerhus,Magnus Von Dreiager,Det Konservative Folkeparti,7
Rødovrekredsen,1. Herlev Medborgerhus,Tina Cartey Hansen,Det Konservative Folkeparti,5
Rødovrekredsen,1. Herlev Medborgerhus,Rasmus Jarlov,Det Konservative Folkeparti,35
Rødovrekredsen,1. Herlev Medborgerhus,Michael R. Rugaard,Det Konservative Folkeparti,0
Rødovrekredsen,1. Herlev Medborgerhus,Merete Scheelsbeck,Det Konservative Folkeparti,1
Rødovrekredsen,1. Herlev Medborgerhus,Henrik Sørensen,Det Konservative Folkeparti,1
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,Nye Borgerlige,150
Rødovrekredsen,1. Herlev Medborgerhus,Ulla Kokfelt,Nye Borgerlige,11
Rødovrekredsen,1. Herlev Medborgerhus,Thomas Bentsen,Nye Borgerlige,2
Rødovrekredsen,1. Herlev Medborgerhus,Alberte Rasmussen,Nye Borgerlige,11
Rødovrekredsen,1. Herlev Medborgerhus,Claus Bøgh Svenningsen,Nye Borgerlige,11
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,SF - Socialistisk Folkeparti,347
Rødovrekredsen,1. Herlev Medborgerhus,Serdal Benli,SF - Socialistisk Folkeparti,27
Rødovrekredsen,1. Herlev Medborgerhus,Vivi Nør Jacobsen,SF - Socialistisk Folkeparti,43
Rødovrekredsen,1. Herlev Medborgerhus,Sigurd Agersnap,SF - Socialistisk Folkeparti,26
Rødovrekredsen,1. Herlev Medborgerhus,Rasmus Henriksen,SF - Socialistisk Folkeparti,5
Rødovrekredsen,1. Herlev Medborgerhus,Sofie F. Villadsen,SF - Socialistisk Folkeparti,39
Rødovrekredsen,1. Herlev Medborgerhus,Niels Haxthausen,SF - Socialistisk Folkeparti,1
Rødovrekredsen,1. Herlev Medborgerhus,Troels Stru Schmidt,SF - Socialistisk Folkeparti,37
Rødovrekredsen,1. Herlev Medborgerhus,Alexander Bruhn Skjøth,SF - Socialistisk Folkeparti,2
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,Liberal Alliance,299
Rødovrekredsen,1. Herlev Medborgerhus,Steffen Larsen,Liberal Alliance,25
Rødovrekredsen,1. Herlev Medborgerhus,Simon Karim Helledie,Liberal Alliance,7
Rødovrekredsen,1. Herlev Medborgerhus,Peter Loft,Liberal Alliance,8
Rødovrekredsen,1. Herlev Medborgerhus,Søren Schmidt-Andersen,Liberal Alliance,7
Rødovrekredsen,1. Herlev Medborgerhus,David Ibsen,Liberal Alliance,2
Rødovrekredsen,1. Herlev Medborgerhus,Jørgen Juhl,Liberal Alliance,3
Rødovrekredsen,1. Herlev Medborgerhus,Louise Siv Ebbesen,Liberal Alliance,10
Rødovrekredsen,1. Herlev Medborgerhus,Danny Malkowski,Liberal Alliance,3
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,KD - Kristendemokraterne,22
Rødovrekredsen,1. Herlev Medborgerhus,Elif Demir Gökce,KD - Kristendemokraterne,6
Rødovrekredsen,1. Herlev Medborgerhus,Bolette von Westphal,KD - Kristendemokraterne,5
Rødovrekredsen,1. Herlev Medborgerhus,Esben Frette Johnsen,KD - Kristendemokraterne,0
Rødovrekredsen,1. Herlev Medborgerhus,Johnnie V. Gregersen,KD - Kristendemokraterne,2
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,Moderaterne,383
Rødovrekredsen,1. Herlev Medborgerhus,Monika Rubin,Moderaterne,37
Rødovrekredsen,1. Herlev Medborgerhus,Lars Arne Christensen,Moderaterne,8
Rødovrekredsen,1. Herlev Medborgerhus,Rasmus Lund-Nielsen,Moderaterne,29
Rødovrekredsen,1. Herlev Medborgerhus,Ammar Ali,Moderaterne,30
Rødovrekredsen,1. Herlev Medborgerhus,Rasmus Skindbjerg Hinrichs,Moderaterne,9
Rødovrekredsen,1. Herlev Medborgerhus,Anastasia Valentin Rasmussen,Moderaterne,10
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,Dansk Folkeparti,68
Rødovrekredsen,1. Herlev Medborgerhus,Cecilie Winther Kristensen,Dansk Folkeparti,6
Rødovrekredsen,1. Herlev Medborgerhus,Susanne Damsgaard,Dansk Folkeparti,5
Rødovrekredsen,1. Herlev Medborgerhus,Michael Pihl,Dansk Folkeparti,1
Rødovrekredsen,1. Herlev Medborgerhus,Rita Rahbek Russell,Dansk Folkeparti,0
Rødovrekredsen,1. Herlev Medborgerhus,Michael Jensen,Dansk Folkeparti,2
Rødovrekredsen,1. Herlev Medborgerhus,Lars Prier,Dansk Folkeparti,0
Rødovrekredsen,1. Herlev Medborgerhus,Morten Messerschmidt,Dansk Folkeparti,111
Rødovrekredsen,1. Herlev Medborgerhus,Mikkel Dencker,Dansk Folkeparti,0
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,Frie Grønne,100
Rødovrekredsen,1. Herlev Medborgerhus,Asham Agha Nadeem,Frie Grønne,15
Rødovrekredsen,1. Herlev Medborgerhus,Aqeel Akhtar,Frie Grønne,15
Rødovrekredsen,1. Herlev Medborgerhus,Nour El Zeftawy,Frie Grønne,8
Rødovrekredsen,1. Herlev Medborgerhus,Sabrina Raaschou Brammer,Frie Grønne,1
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,"Venstre, Danmarks Liberale Parti",246
Rødovrekredsen,1. Herlev Medborgerhus,Mathias Rinaldo,"Venstre, Danmarks Liberale Parti",7
Rødovrekredsen,1. Herlev Medborgerhus,Karen Ellemann,"Venstre, Danmarks Liberale Parti",110
Rødovrekredsen,1. Herlev Medborgerhus,Anders Bo Larsen,"Venstre, Danmarks Liberale Parti",6
Rødovrekredsen,1. Herlev Medborgerhus,Lennart Hartmann Nielsen,"Venstre, Danmarks Liberale Parti",3
Rødovrekredsen,1. Herlev Medborgerhus,Casper Pedersen,"Venstre, Danmarks Liberale Parti",4
Rødovrekredsen,1. Herlev Medborgerhus,Astrid Søborg,"Venstre, Danmarks Liberale Parti",15
Rødovrekredsen,1. Herlev Medborgerhus,Kim Valentin,"Venstre, Danmarks Liberale Parti",6
Rødovrekredsen,1. Herlev Medborgerhus,Ricki Vejsmose,"Venstre, Danmarks Liberale Parti",5
Rødovrekredsen,1. Herlev Medborgerhus,Partiliste,Danmarksdemokraterne,201
Rødovrekredsen,1. Herlev Medborgerhus,Mette Qwinten,Danmarksdemokraterne,30
Rødovrekredsen,1. Herlev Medborgerhus,Michael Rosenmark,Danmarksdemokraterne,8
Rødovrekredsen,1. Herlev Medborgerhus,Charlotte Munch,Danmarksdemokraterne,7
