Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Aalborg Østkredsen,27. Sønderbroskolen,Partiliste,Socialdemokratiet,413
Aalborg Østkredsen,27. Sønderbroskolen,Mette Frederiksen,Socialdemokratiet,726
Aalborg Østkredsen,27. Sønderbroskolen,Ane Halsboe-Jørgensen,Socialdemokratiet,30
Aalborg Østkredsen,27. Sønderbroskolen,Per Husted,Socialdemokratiet,8
Aalborg Østkredsen,27. Sønderbroskolen,Morten Klessen,Socialdemokratiet,21
Aalborg Østkredsen,27. Sønderbroskolen,Simon Kollerup,Socialdemokratiet,10
Aalborg Østkredsen,27. Sønderbroskolen,Bjarne Laustsen,Socialdemokratiet,27
Aalborg Østkredsen,27. Sønderbroskolen,Flemming Møller Mortensen,Socialdemokratiet,43
Aalborg Østkredsen,27. Sønderbroskolen,Rasmus Prehn,Socialdemokratiet,17
Aalborg Østkredsen,27. Sønderbroskolen,Morten Ryom,Socialdemokratiet,42
Aalborg Østkredsen,27. Sønderbroskolen,Partiliste,Radikale Venstre,165
Aalborg Østkredsen,27. Sønderbroskolen,Daniel Nyboe Andersen,Radikale Venstre,55
Aalborg Østkredsen,27. Sønderbroskolen,Bjarne Axelsen,Radikale Venstre,10
Aalborg Østkredsen,27. Sønderbroskolen,Christian Friis Bach,Radikale Venstre,12
Aalborg Østkredsen,27. Sønderbroskolen,Charlotte Amdi Burgess,Radikale Venstre,4
Aalborg Østkredsen,27. Sønderbroskolen,Pia Elberg,Radikale Venstre,11
Aalborg Østkredsen,27. Sønderbroskolen,Steffen Holme Helledie,Radikale Venstre,23
Aalborg Østkredsen,27. Sønderbroskolen,Julius Bjørn Honoré,Radikale Venstre,37
Aalborg Østkredsen,27. Sønderbroskolen,Dorthe Kerschus,Radikale Venstre,4
Aalborg Østkredsen,27. Sønderbroskolen,Partiliste,Det Konservative Folkeparti,122
Aalborg Østkredsen,27. Sønderbroskolen,Alexander Klitgaard,Det Konservative Folkeparti,11
Aalborg Østkredsen,27. Sønderbroskolen,Lene Burchardt,Det Konservative Folkeparti,26
Aalborg Østkredsen,27. Sønderbroskolen,Mikkel Højsleth,Det Konservative Folkeparti,5
Aalborg Østkredsen,27. Sønderbroskolen,Lene Brix Kjelgaard Jensen,Det Konservative Folkeparti,0
Aalborg Østkredsen,27. Sønderbroskolen,Mette Jensen,Det Konservative Folkeparti,3
Aalborg Østkredsen,27. Sønderbroskolen,Jens-Henrik Kirk,Det Konservative Folkeparti,18
Aalborg Østkredsen,27. Sønderbroskolen,Per Larsen,Det Konservative Folkeparti,11
Aalborg Østkredsen,27. Sønderbroskolen,Jakob Axel Nielsen,Det Konservative Folkeparti,13
Aalborg Østkredsen,27. Sønderbroskolen,Karsten Skov Petersen,Det Konservative Folkeparti,0
Aalborg Østkredsen,27. Sønderbroskolen,Mia Tang,Det Konservative Folkeparti,3
Aalborg Østkredsen,27. Sønderbroskolen,Partiliste,Nye Borgerlige,69
Aalborg Østkredsen,27. Sønderbroskolen,Kim Edberg Andersen,Nye Borgerlige,22
Aalborg Østkredsen,27. Sønderbroskolen,John Bjerg,Nye Borgerlige,1
Aalborg Østkredsen,27. Sønderbroskolen,Brian Nielsen,Nye Borgerlige,0
Aalborg Østkredsen,27. Sønderbroskolen,Sysser Nørholm,Nye Borgerlige,3
Aalborg Østkredsen,27. Sønderbroskolen,Lars Rem,Nye Borgerlige,2
Aalborg Østkredsen,27. Sønderbroskolen,Partiliste,SF - Socialistisk Folkeparti,267
Aalborg Østkredsen,27. Sønderbroskolen,Theresa Berg Andersen,SF - Socialistisk Folkeparti,35
Aalborg Østkredsen,27. Sønderbroskolen,Melina Andersen,SF - Socialistisk Folkeparti,60
Aalborg Østkredsen,27. Sønderbroskolen,Benjamin Jørgensen,SF - Socialistisk Folkeparti,13
Aalborg Østkredsen,27. Sønderbroskolen,Thorkil Olesen,SF - Socialistisk Folkeparti,1
Aalborg Østkredsen,27. Sønderbroskolen,Thomas Kjeldsen,SF - Socialistisk Folkeparti,0
Aalborg Østkredsen,27. Sønderbroskolen,Dorte M. Nielsen,SF - Socialistisk Folkeparti,10
Aalborg Østkredsen,27. Sønderbroskolen,Lasse Hjorthøj Jensen,SF - Socialistisk Folkeparti,2
Aalborg Østkredsen,27. Sønderbroskolen,Henning Jørgensen,SF - Socialistisk Folkeparti,0
Aalborg Østkredsen,27. Sønderbroskolen,Peder Larsen,SF - Socialistisk Folkeparti,7
Aalborg Østkredsen,27. Sønderbroskolen,Partiliste,Liberal Alliance,456
