Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Middelfartkredsen,1. Bogense,Partiliste,Socialdemokratiet,576
Middelfartkredsen,1. Bogense,Dan Jørgensen,Socialdemokratiet,165
Middelfartkredsen,1. Bogense,Trine Bramsen,Socialdemokratiet,39
Middelfartkredsen,1. Bogense,Bjørn Brandenborg,Socialdemokratiet,22
Middelfartkredsen,1. Bogense,Sara Emil Baaring,Socialdemokratiet,23
Middelfartkredsen,1. Bogense,Mads Madsen Henriksen,Socialdemokratiet,6
Middelfartkredsen,1. Bogense,Thomas Skriver Jensen,Socialdemokratiet,16
Middelfartkredsen,1. Bogense,Lasse Haugaard Pedersen,Socialdemokratiet,251
Middelfartkredsen,1. Bogense,Kim Aas,Socialdemokratiet,2
Middelfartkredsen,1. Bogense,Partiliste,Radikale Venstre,20
Middelfartkredsen,1. Bogense,Hanne Ringgaard Møller,Radikale Venstre,2
Middelfartkredsen,1. Bogense,Rasmus Helveg Petersen,Radikale Venstre,8
Middelfartkredsen,1. Bogense,Niels Grønlund,Radikale Venstre,3
Middelfartkredsen,1. Bogense,Kim Lei-Jensen,Radikale Venstre,0
Middelfartkredsen,1. Bogense,Jan Werner Mathiasen,Radikale Venstre,0
Middelfartkredsen,1. Bogense,Partiliste,Det Konservative Folkeparti,59
Middelfartkredsen,1. Bogense,Mai Mercado,Det Konservative Folkeparti,44
Middelfartkredsen,1. Bogense,Kristian Guldfeldt,Det Konservative Folkeparti,4
Middelfartkredsen,1. Bogense,Anders Johansson,Det Konservative Folkeparti,0
Middelfartkredsen,1. Bogense,Joachim Hoffmann-Petersen,Det Konservative Folkeparti,5
Middelfartkredsen,1. Bogense,Roya Moore,Det Konservative Folkeparti,5
Middelfartkredsen,1. Bogense,Anne Fiber,Det Konservative Folkeparti,4
Middelfartkredsen,1. Bogense,Tobias Bennedsen,Det Konservative Folkeparti,0
Middelfartkredsen,1. Bogense,John Hoppe,Det Konservative Folkeparti,8
Middelfartkredsen,1. Bogense,Emil Holbech Hansen,Det Konservative Folkeparti,0
Middelfartkredsen,1. Bogense,Partiliste,Nye Borgerlige,75
Middelfartkredsen,1. Bogense,Mikkel Bjørn,Nye Borgerlige,13
Middelfartkredsen,1. Bogense,Jonas René Jensen,Nye Borgerlige,1
Middelfartkredsen,1. Bogense,Rebecha Foged,Nye Borgerlige,1
Middelfartkredsen,1. Bogense,Malte Jäger,Nye Borgerlige,4
Middelfartkredsen,1. Bogense,Melanie Jørgensen,Nye Borgerlige,4
Middelfartkredsen,1. Bogense,Henrik Tørnqvist Lauridsen,Nye Borgerlige,3
Middelfartkredsen,1. Bogense,Lars Lillebæk,Nye Borgerlige,1
Middelfartkredsen,1. Bogense,Nicolaj Holm Pedersen,Nye Borgerlige,0
Middelfartkredsen,1. Bogense,Partiliste,SF - Socialistisk Folkeparti,67
Middelfartkredsen,1. Bogense,Karsten Hønge,SF - Socialistisk Folkeparti,33
Middelfartkredsen,1. Bogense,Lise Müller,SF - Socialistisk Folkeparti,33
Middelfartkredsen,1. Bogense,Katrine Wulff,SF - Socialistisk Folkeparti,6
Middelfartkredsen,1. Bogense,Nynne Printz,SF - Socialistisk Folkeparti,2
Middelfartkredsen,1. Bogense,Jonas Hulgaard Ammundsen,SF - Socialistisk Folkeparti,4
Middelfartkredsen,1. Bogense,Partiliste,Liberal Alliance,95
Middelfartkredsen,1. Bogense,Katrine Daugaard,Liberal Alliance,14
Middelfartkredsen,1. Bogense,Anders Kirkeby,Liberal Alliance,6
Middelfartkredsen,1. Bogense,Silke Anna Hein,Liberal Alliance,1
Middelfartkredsen,1. Bogense,Christoffer Munk,Liberal Alliance,2
Middelfartkredsen,1. Bogense,Sinus Kremmer,Liberal Alliance,0
Middelfartkredsen,1. Bogense,Partiliste,KD - Kristendemokraterne,8
Middelfartkredsen,1. Bogense,Michelle West,KD - Kristendemokraterne,1
Middelfartkredsen,1. Bogense,Gert Dyrn,KD - Kristendemokraterne,0
Middelfartkredsen,1. Bogense,Jenan Jamel Bozo,KD - Kristendemokraterne,0
Middelfartkredsen,1. Bogense,Simon Lavdal,KD - Kristendemokraterne,0
Middelfartkredsen,1. Bogense,Maria av Skardi,KD - Kristendemokraterne,1
Middelfartkredsen,1. Bogense,Anders Friis Knudsen,KD - Kristendemokraterne,0
Middelfartkredsen,1. Bogense,Niclas Aarestrup,KD - Kristendemokraterne,0
Middelfartkredsen,1. Bogense,Torben Bundgaard,KD - Kristendemokraterne,0
Middelfartkredsen,1. Bogense,Partiliste,Moderaterne,220
Middelfartkredsen,1. Bogense,Rosa Eriksen,Moderaterne,44
Middelfartkredsen,1. Bogense,Carsten Damgaard Møller,Moderaterne,9
Middelfartkredsen,1. Bogense,Kenneth Bjerg Andersen,Moderaterne,5
Middelfartkredsen,1. Bogense,H.C. Wulff,Moderaterne,1
Middelfartkredsen,1. Bogense,Partiliste,Dansk Folkeparti,57
Middelfartkredsen,1. Bogense,Alex Ahrendtsen,Dansk Folkeparti,13
Middelfartkredsen,1. Bogense,Lars Kolling,Dansk Folkeparti,11
Middelfartkredsen,1. Bogense,Cheanne Nielsen,Dansk Folkeparti,0
Middelfartkredsen,1. Bogense,Signe Vedersø Keldorff,Dansk Folkeparti,1
Middelfartkredsen,1. Bogense,Charlotte Møller-Madsen,Dansk Folkeparti,1
Middelfartkredsen,1. Bogense,Dorthe Ullemose,Dansk Folkeparti,0
Middelfartkredsen,1. Bogense,Frank Sørensen,Dansk Folkeparti,1
Middelfartkredsen,1. Bogense,Partiliste,Frie Grønne,2
Middelfartkredsen,1. Bogense,Nishan Ganesh,Frie Grønne,0
Middelfartkredsen,1. Bogense,Nicholas Nyrop Vinthen,Frie Grønne,0
