Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Odense Vestkredsen,11. Seniorhus Odense,Partiliste,Socialdemokratiet,1193
Odense Vestkredsen,11. Seniorhus Odense,Trine Bramsen,Socialdemokratiet,139
Odense Vestkredsen,11. Seniorhus Odense,Bjørn Brandenborg,Socialdemokratiet,51
Odense Vestkredsen,11. Seniorhus Odense,Sara Emil Baaring,Socialdemokratiet,94
Odense Vestkredsen,11. Seniorhus Odense,Mads Madsen Henriksen,Socialdemokratiet,20
Odense Vestkredsen,11. Seniorhus Odense,Thomas Skriver Jensen,Socialdemokratiet,74
Odense Vestkredsen,11. Seniorhus Odense,Dan Jørgensen,Socialdemokratiet,116
Odense Vestkredsen,11. Seniorhus Odense,Lasse Haugaard Pedersen,Socialdemokratiet,27
Odense Vestkredsen,11. Seniorhus Odense,Kim Aas,Socialdemokratiet,24
Odense Vestkredsen,11. Seniorhus Odense,Partiliste,Radikale Venstre,330
Odense Vestkredsen,11. Seniorhus Odense,Niels Grønlund,Radikale Venstre,61
Odense Vestkredsen,11. Seniorhus Odense,Kim Lei-Jensen,Radikale Venstre,42
Odense Vestkredsen,11. Seniorhus Odense,Jan Werner Mathiasen,Radikale Venstre,23
Odense Vestkredsen,11. Seniorhus Odense,Hanne Ringgaard Møller,Radikale Venstre,85
Odense Vestkredsen,11. Seniorhus Odense,Rasmus Helveg Petersen,Radikale Venstre,86
Odense Vestkredsen,11. Seniorhus Odense,Partiliste,Det Konservative Folkeparti,273
Odense Vestkredsen,11. Seniorhus Odense,Mai Mercado,Det Konservative Folkeparti,73
Odense Vestkredsen,11. Seniorhus Odense,Kristian Guldfeldt,Det Konservative Folkeparti,57
Odense Vestkredsen,11. Seniorhus Odense,Anders Johansson,Det Konservative Folkeparti,2
Odense Vestkredsen,11. Seniorhus Odense,Joachim Hoffmann-Petersen,Det Konservative Folkeparti,58
Odense Vestkredsen,11. Seniorhus Odense,Roya Moore,Det Konservative Folkeparti,33
Odense Vestkredsen,11. Seniorhus Odense,Anne Fiber,Det Konservative Folkeparti,23
Odense Vestkredsen,11. Seniorhus Odense,Tobias Bennedsen,Det Konservative Folkeparti,2
Odense Vestkredsen,11. Seniorhus Odense,John Hoppe,Det Konservative Folkeparti,7
Odense Vestkredsen,11. Seniorhus Odense,Emil Holbech Hansen,Det Konservative Folkeparti,3
Odense Vestkredsen,11. Seniorhus Odense,Partiliste,Nye Borgerlige,114
Odense Vestkredsen,11. Seniorhus Odense,Mikkel Bjørn,Nye Borgerlige,19
Odense Vestkredsen,11. Seniorhus Odense,Melanie Jørgensen,Nye Borgerlige,6
Odense Vestkredsen,11. Seniorhus Odense,Rebecha Foged,Nye Borgerlige,4
Odense Vestkredsen,11. Seniorhus Odense,Jonas René Jensen,Nye Borgerlige,1
Odense Vestkredsen,11. Seniorhus Odense,Malte Jäger,Nye Borgerlige,12
Odense Vestkredsen,11. Seniorhus Odense,Henrik Tørnqvist Lauridsen,Nye Borgerlige,3
Odense Vestkredsen,11. Seniorhus Odense,Lars Lillebæk,Nye Borgerlige,4
Odense Vestkredsen,11. Seniorhus Odense,Nicolaj Holm Pedersen,Nye Borgerlige,1
Odense Vestkredsen,11. Seniorhus Odense,Partiliste,SF - Socialistisk Folkeparti,565
Odense Vestkredsen,11. Seniorhus Odense,Karsten Hønge,SF - Socialistisk Folkeparti,119
Odense Vestkredsen,11. Seniorhus Odense,Lise Müller,SF - Socialistisk Folkeparti,145
Odense Vestkredsen,11. Seniorhus Odense,Katrine Wulff,SF - Socialistisk Folkeparti,52
Odense Vestkredsen,11. Seniorhus Odense,Nynne Printz,SF - Socialistisk Folkeparti,6
Odense Vestkredsen,11. Seniorhus Odense,Jonas Hulgaard Ammundsen,SF - Socialistisk Folkeparti,32
Odense Vestkredsen,11. Seniorhus Odense,Partiliste,Liberal Alliance,752
Odense Vestkredsen,11. Seniorhus Odense,Katrine Daugaard,Liberal Alliance,100
Odense Vestkredsen,11. Seniorhus Odense,Anders Kirkeby,Liberal Alliance,41
Odense Vestkredsen,11. Seniorhus Odense,Silke Anna Hein,Liberal Alliance,13
Odense Vestkredsen,11. Seniorhus Odense,Christoffer Munk,Liberal Alliance,18
Odense Vestkredsen,11. Seniorhus Odense,Sinus Kremmer,Liberal Alliance,5
Odense Vestkredsen,11. Seniorhus Odense,Partiliste,KD - Kristendemokraterne,12
Odense Vestkredsen,11. Seniorhus Odense,Michelle West,KD - Kristendemokraterne,0
Odense Vestkredsen,11. Seniorhus Odense,Gert Dyrn,KD - Kristendemokraterne,0
Odense Vestkredsen,11. Seniorhus Odense,Jenan Jamel Bozo,KD - Kristendemokraterne,0
Odense Vestkredsen,11. Seniorhus Odense,Simon Lavdal,KD - Kristendemokraterne,4
Odense Vestkredsen,11. Seniorhus Odense,Maria av Skardi,KD - Kristendemokraterne,0
Odense Vestkredsen,11. Seniorhus Odense,Anders Friis Knudsen,KD - Kristendemokraterne,2
Odense Vestkredsen,11. Seniorhus Odense,Niclas Aarestrup,KD - Kristendemokraterne,2
Odense Vestkredsen,11. Seniorhus Odense,Torben Bundgaard,KD - Kristendemokraterne,2
Odense Vestkredsen,11. Seniorhus Odense,Partiliste,Moderaterne,798
Odense Vestkredsen,11. Seniorhus Odense,Rosa Eriksen,Moderaterne,142
Odense Vestkredsen,11. Seniorhus Odense,Carsten Damgaard Møller,Moderaterne,12
Odense Vestkredsen,11. Seniorhus Odense,Kenneth Bjerg Andersen,Moderaterne,41
Odense Vestkredsen,11. Seniorhus Odense,H.C. Wulff,Moderaterne,18
Odense Vestkredsen,11. Seniorhus Odense,Partiliste,Dansk Folkeparti,57
Odense Vestkredsen,11. Seniorhus Odense,Alex Ahrendtsen,Dansk Folkeparti,20
Odense Vestkredsen,11. Seniorhus Odense,Signe Vedersø Keldorff,Dansk Folkeparti,9
Odense Vestkredsen,11. Seniorhus Odense,Charlotte Møller-Madsen,Dansk Folkeparti,1
Odense Vestkredsen,11. Seniorhus Odense,Dorthe Ullemose,Dansk Folkeparti,2
Odense Vestkredsen,11. Seniorhus Odense,Frank Sørensen,Dansk Folkeparti,1
Odense Vestkredsen,11. Seniorhus Odense,Lars Kolling,Dansk Folkeparti,3
Odense Vestkredsen,11. Seniorhus Odense,Cheanne Nielsen,Dansk Folkeparti,2
Odense Vestkredsen,11. Seniorhus Odense,Partiliste,Frie Grønne,36
Odense Vestkredsen,11. Seniorhus Odense,Nishan Ganesh,Frie Grønne,22
Odense Vestkredsen,11. Seniorhus Odense,Nicholas Nyrop Vinthen,Frie Grønne,2
Odense Vestkredsen,11. Seniorhus Odense,Partiliste,"Venstre, Danmarks Liberale Parti",556
Odense Vestkredsen,11. Seniorhus Odense,Marlene Ambo-Rasmussen,"Venstre, Danmarks Liberale Parti",110
Odense Vestkredsen,11. Seniorhus Odense,Erling Bonnesen,"Venstre, Danmarks Liberale Parti",39
Odense Vestkredsen,11. Seniorhus Odense,Nikolaj Leed Henriksen,"Venstre, Danmarks Liberale Parti",61
Odense Vestkredsen,11. Seniorhus Odense,Araz Khan,"Venstre, Danmarks Liberale Parti",18
Odense Vestkredsen,11. Seniorhus Odense,Thomas Kristoffersen,"Venstre, Danmarks Liberale Parti",6
Odense Vestkredsen,11. Seniorhus Odense,Lars Chr. Lilleholt,"Venstre, Danmarks Liberale Parti",115
Odense Vestkredsen,11. Seniorhus Odense,Pia Offer Madsen,"Venstre, Danmarks Liberale Parti",31
Odense Vestkredsen,11. Seniorhus Odense,Bo Sandberg,"Venstre, Danmarks Liberale Parti",6
