Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Socialdemokratiet,1101
Odense Østkredsen,1. Skt. Jørgens Hallen,Mads Madsen Henriksen,Socialdemokratiet,72
Odense Østkredsen,1. Skt. Jørgens Hallen,Trine Bramsen,Socialdemokratiet,105
Odense Østkredsen,1. Skt. Jørgens Hallen,Bjørn Brandenborg,Socialdemokratiet,43
Odense Østkredsen,1. Skt. Jørgens Hallen,Sara Emil Baaring,Socialdemokratiet,92
Odense Østkredsen,1. Skt. Jørgens Hallen,Thomas Skriver Jensen,Socialdemokratiet,91
Odense Østkredsen,1. Skt. Jørgens Hallen,Dan Jørgensen,Socialdemokratiet,107
Odense Østkredsen,1. Skt. Jørgens Hallen,Lasse Haugaard Pedersen,Socialdemokratiet,31
Odense Østkredsen,1. Skt. Jørgens Hallen,Kim Aas,Socialdemokratiet,39
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Radikale Venstre,284
Odense Østkredsen,1. Skt. Jørgens Hallen,Kim Lei-Jensen,Radikale Venstre,41
Odense Østkredsen,1. Skt. Jørgens Hallen,Jan Werner Mathiasen,Radikale Venstre,23
Odense Østkredsen,1. Skt. Jørgens Hallen,Hanne Ringgaard Møller,Radikale Venstre,46
Odense Østkredsen,1. Skt. Jørgens Hallen,Rasmus Helveg Petersen,Radikale Venstre,57
Odense Østkredsen,1. Skt. Jørgens Hallen,Niels Grønlund,Radikale Venstre,51
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Det Konservative Folkeparti,229
Odense Østkredsen,1. Skt. Jørgens Hallen,Mai Mercado,Det Konservative Folkeparti,75
Odense Østkredsen,1. Skt. Jørgens Hallen,Kristian Guldfeldt,Det Konservative Folkeparti,64
Odense Østkredsen,1. Skt. Jørgens Hallen,Anders Johansson,Det Konservative Folkeparti,3
Odense Østkredsen,1. Skt. Jørgens Hallen,Joachim Hoffmann-Petersen,Det Konservative Folkeparti,43
Odense Østkredsen,1. Skt. Jørgens Hallen,Roya Moore,Det Konservative Folkeparti,13
Odense Østkredsen,1. Skt. Jørgens Hallen,Anne Fiber,Det Konservative Folkeparti,14
Odense Østkredsen,1. Skt. Jørgens Hallen,Tobias Bennedsen,Det Konservative Folkeparti,5
Odense Østkredsen,1. Skt. Jørgens Hallen,John Hoppe,Det Konservative Folkeparti,9
