Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Vordingborgkredsen,1. Vordingborg,Partiliste,Socialdemokratiet,542
Vordingborgkredsen,1. Vordingborg,Brian Bressendorff,Socialdemokratiet,315
Vordingborgkredsen,1. Vordingborg,Kaare Dybvad Bek,Socialdemokratiet,19
Vordingborgkredsen,1. Vordingborg,Frederik Enevoldsen,Socialdemokratiet,1
Vordingborgkredsen,1. Vordingborg,Mette Gjerskov,Socialdemokratiet,20
Vordingborgkredsen,1. Vordingborg,Magnus Heunicke,Socialdemokratiet,128
Vordingborgkredsen,1. Vordingborg,Thorkild Holmboe-Hay,Socialdemokratiet,0
Vordingborgkredsen,1. Vordingborg,Jeppe Kofod,Socialdemokratiet,17
Vordingborgkredsen,1. Vordingborg,Astrid Krag,Socialdemokratiet,28
Vordingborgkredsen,1. Vordingborg,Rasmus Horn Langhoff,Socialdemokratiet,2
Vordingborgkredsen,1. Vordingborg,Tanja Larsson,Socialdemokratiet,6
Vordingborgkredsen,1. Vordingborg,Kasper Roug,Socialdemokratiet,7
Vordingborgkredsen,1. Vordingborg,Frederik Vad,Socialdemokratiet,4
Vordingborgkredsen,1. Vordingborg,Partiliste,Radikale Venstre,42
Vordingborgkredsen,1. Vordingborg,Hikmet Altun,Radikale Venstre,9
Vordingborgkredsen,1. Vordingborg,Zenia Stampe,Radikale Venstre,16
Vordingborgkredsen,1. Vordingborg,Anne Sophie Callesen,Radikale Venstre,2
Vordingborgkredsen,1. Vordingborg,Edris Qasimi,Radikale Venstre,0
Vordingborgkredsen,1. Vordingborg,Line Krogh Lay,Radikale Venstre,6
Vordingborgkredsen,1. Vordingborg,Kristian Stokholm,Radikale Venstre,1
Vordingborgkredsen,1. Vordingborg,Troels Brandt,Radikale Venstre,0
Vordingborgkredsen,1. Vordingborg,Lukas Lunøe,Radikale Venstre,1
Vordingborgkredsen,1. Vordingborg,Jeppe Trolle,Radikale Venstre,1
Vordingborgkredsen,1. Vordingborg,Partiliste,Det Konservative Folkeparti,104
Vordingborgkredsen,1. Vordingborg,Camillo Krog,Det Konservative Folkeparti,22
Vordingborgkredsen,1. Vordingborg,Mads C. Andersen,Det Konservative Folkeparti,3
Vordingborgkredsen,1. Vordingborg,Claus Dyremose,Det Konservative Folkeparti,0
Vordingborgkredsen,1. Vordingborg,Brigitte Klintskov Jerkel,Det Konservative Folkeparti,6
Vordingborgkredsen,1. Vordingborg,Andreas Karlsen,Det Konservative Folkeparti,1
