Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Slagelsekredsen,1. Dalmose,Partiliste,Socialdemokratiet,313
Slagelsekredsen,1. Dalmose,Frederik Vad,Socialdemokratiet,139
Slagelsekredsen,1. Dalmose,Kaare Dybvad Bek,Socialdemokratiet,8
Slagelsekredsen,1. Dalmose,Brian Bressendorff,Socialdemokratiet,2
Slagelsekredsen,1. Dalmose,Frederik Enevoldsen,Socialdemokratiet,1
Slagelsekredsen,1. Dalmose,Mette Gjerskov,Socialdemokratiet,5
Slagelsekredsen,1. Dalmose,Magnus Heunicke,Socialdemokratiet,76
Slagelsekredsen,1. Dalmose,Thorkild Holmboe-Hay,Socialdemokratiet,1
Slagelsekredsen,1. Dalmose,Jeppe Kofod,Socialdemokratiet,12
Slagelsekredsen,1. Dalmose,Astrid Krag,Socialdemokratiet,20
Slagelsekredsen,1. Dalmose,Rasmus Horn Langhoff,Socialdemokratiet,8
Slagelsekredsen,1. Dalmose,Tanja Larsson,Socialdemokratiet,2
Slagelsekredsen,1. Dalmose,Kasper Roug,Socialdemokratiet,5
Slagelsekredsen,1. Dalmose,Partiliste,Radikale Venstre,17
Slagelsekredsen,1. Dalmose,Troels Brandt,Radikale Venstre,6
Slagelsekredsen,1. Dalmose,Zenia Stampe,Radikale Venstre,4
Slagelsekredsen,1. Dalmose,Anne Sophie Callesen,Radikale Venstre,3
Slagelsekredsen,1. Dalmose,Edris Qasimi,Radikale Venstre,1
Slagelsekredsen,1. Dalmose,Line Krogh Lay,Radikale Venstre,0
Slagelsekredsen,1. Dalmose,Hikmet Altun,Radikale Venstre,0
Slagelsekredsen,1. Dalmose,Kristian Stokholm,Radikale Venstre,0
Slagelsekredsen,1. Dalmose,Lukas Lunøe,Radikale Venstre,1
Slagelsekredsen,1. Dalmose,Jeppe Trolle,Radikale Venstre,2
Slagelsekredsen,1. Dalmose,Partiliste,Det Konservative Folkeparti,33
Slagelsekredsen,1. Dalmose,Jacob Stryhn,Det Konservative Folkeparti,10
Slagelsekredsen,1. Dalmose,Mads C. Andersen,Det Konservative Folkeparti,2
Slagelsekredsen,1. Dalmose,Claus Dyremose,Det Konservative Folkeparti,0
Slagelsekredsen,1. Dalmose,Brigitte Klintskov Jerkel,Det Konservative Folkeparti,7
Slagelsekredsen,1. Dalmose,Andreas Karlsen,Det Konservative Folkeparti,3
Slagelsekredsen,1. Dalmose,Annette Juhler Kjær,Det Konservative Folkeparti,0
Slagelsekredsen,1. Dalmose,Rune Kristensen,Det Konservative Folkeparti,0
Slagelsekredsen,1. Dalmose,Camillo Krog,Det Konservative Folkeparti,0
