kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Skive,1,Aakjær,A_Listestemmer,Listestemmer,Socialdemokratiet,215
Skive,1,Aakjær,"A_Peder_Christensen,_Skive","Peder Christensen, Skive",Socialdemokratiet,584
Skive,1,Aakjær,"A_Ruth_Kristensen,_Skive","Ruth Kristensen, Skive",Socialdemokratiet,132
Skive,1,Aakjær,"A_Niels_Ole_D._Nielsen,_Skive","Niels Ole D. Nielsen, Skive",Socialdemokratiet,39
Skive,1,Aakjær,"A_Stine_Esther_Christensen,_Egeris","Stine Esther Christensen, Egeris",Socialdemokratiet,134
Skive,1,Aakjær,"A_Johnny_Kent_Knudsen,_Skive","Johnny Kent Knudsen, Skive",Socialdemokratiet,55
Skive,1,Aakjær,"A_Bente_Østergaard,_Roslev","Bente Østergaard, Roslev",Socialdemokratiet,10
Skive,1,Aakjær,"A_Claus_Kjeldsen,_Skive","Claus Kjeldsen, Skive",Socialdemokratiet,6
Skive,1,Aakjær,"A_Marianne_Fløe_Fejerskov,_Skive","Marianne Fløe Fejerskov, Skive",Socialdemokratiet,28
Skive,1,Aakjær,"A_Kim_Jepsen,_Ramsing","Kim Jepsen, Ramsing",Socialdemokratiet,46
Skive,1,Aakjær,"A_Henrik_Godsk,_Rødding","Henrik Godsk, Rødding",Socialdemokratiet,9
Skive,1,Aakjær,"A_Jan_D._Andersen,_Jebjerg","Jan D. Andersen, Jebjerg",Socialdemokratiet,8
Skive,1,Aakjær,"A_Keld_Mørk_Kristensen,_Rønbjerg","Keld Mørk Kristensen, Rønbjerg",Socialdemokratiet,25
Skive,1,Aakjær,"A_Susanne_Grove,_Skive","Susanne Grove, Skive",Socialdemokratiet,12
Skive,1,Aakjær,"A_Michael_Lundsted_Nielsen,_Hem","Michael Lundsted Nielsen, Hem",Socialdemokratiet,14
Skive,1,Aakjær,"A_Jonna_Skov,_Skive","Jonna Skov, Skive",Socialdemokratiet,14
Skive,1,Aakjær,"A_Dorte_Christensen,_Fur","Dorte Christensen, Fur",Socialdemokratiet,5
Skive,1,Aakjær,"A_Carsten_Høgh_Nielsen,_Nr._Søby","Carsten Høgh Nielsen, Nr. Søby",Socialdemokratiet,2
Skive,1,Aakjær,"A_Kim_Kurdahl,_Højslev_St.","Kim Kurdahl, Højslev St.",Socialdemokratiet,2
Skive,1,Aakjær,B_Listestemmer,Listestemmer,Radikale Venstre,45
Skive,1,Aakjær,"B_Ellen_Bye_Jensen,_Fur","Ellen Bye Jensen, Fur",Radikale Venstre,17
Skive,1,Aakjær,"B_Henrik_Wæhrens_Winther,_Skive","Henrik Wæhrens Winther, Skive",Radikale Venstre,43
Skive,1,Aakjær,"B_Solveig_Stausholm-Jensen,_Skive","Solveig Stausholm-Jensen, Skive",Radikale Venstre,24
Skive,1,Aakjær,"B_Gorm_Wæhrens,_Skive","Gorm Wæhrens, Skive",Radikale Venstre,4
Skive,1,Aakjær,"B_Egon_Espersen,_Kisumkær","Egon Espersen, Kisumkær",Radikale Venstre,0
Skive,1,Aakjær,"B_Henning_Linderoth,Jebjerg","Henning Linderoth,Jebjerg",Radikale Venstre,6
Skive,1,Aakjær,C_Listestemmer,Listestemmer,Det Konservative Folkeparti,54
Skive,1,Aakjær,"C_Mogens_Birkelund,_Højslev","Mogens Birkelund, Højslev",Det Konservative Folkeparti,55
Skive,1,Aakjær,"C_Kenneth_J._Grinderslev,_Roslev","Kenneth J. Grinderslev, Roslev",Det Konservative Folkeparti,12
Skive,1,Aakjær,"C_Palle_Christensen,_Skive","Palle Christensen, Skive",Det Konservative Folkeparti,17
Skive,1,Aakjær,"C_Peter_Søndergaard,_Dølby","Peter Søndergaard, Dølby",Det Konservative Folkeparti,2
Skive,1,Aakjær,"C_Carl_Eiler_Carlsen,_Glyngøre","Carl Eiler Carlsen, Glyngøre",Det Konservative Folkeparti,10
Skive,1,Aakjær,"C_Bjarne_Linneberg,_Skive","Bjarne Linneberg, Skive",Det Konservative Folkeparti,33
Skive,1,Aakjær,D_Listestemmer,Listestemmer,Nye Borgerlige,56
Skive,1,Aakjær,"D_Erik_Mortensen,_Vile","Erik Mortensen, Vile",Nye Borgerlige,36
Skive,1,Aakjær,"D_Annie_Kaagaard_Kristensen,_Breum","Annie Kaagaard Kristensen, Breum",Nye Borgerlige,13
Skive,1,Aakjær,"D_Morten_Jensen,_Skive","Morten Jensen, Skive",Nye Borgerlige,50
Skive,1,Aakjær,"D_Søren_Andersen,_Højslev","Søren Andersen, Højslev",Nye Borgerlige,3
Skive,1,Aakjær,"D_Frank_Dons_Pedersen,_Skive","Frank Dons Pedersen, Skive",Nye Borgerlige,5
Skive,1,Aakjær,F_Listestemmer,Listestemmer,SF - Socialistisk Folkeparti,62
Skive,1,Aakjær,"F_Anders_Bøge,Lihme","Anders Bøge,Lihme",SF - Socialistisk Folkeparti,68
Skive,1,Aakjær,"F_Elsemarie_Trøst,_Skive","Elsemarie Trøst, Skive",SF - Socialistisk Folkeparti,41
Skive,1,Aakjær,"F_Mia_Sönchen_Johansen,_Skive","Mia Sönchen Johansen, Skive",SF - Socialistisk Folkeparti,78
Skive,1,Aakjær,"F_Jeppe_Tandal_Nielsen,_Skive","Jeppe Tandal Nielsen, Skive",SF - Socialistisk Folkeparti,23
Skive,1,Aakjær,"F_Frits_Laursen,_Glyngøre","Frits Laursen, Glyngøre",SF - Socialistisk Folkeparti,5
Skive,1,Aakjær,"F_Henrik_Bollesen_Nielsen,_Skive","Henrik Bollesen Nielsen, Skive",SF - Socialistisk Folkeparti,17
Skive,1,Aakjær,"F_Thue_Grum-Schwensen,_Spøttrup","Thue Grum-Schwensen, Spøttrup",SF - Socialistisk Folkeparti,7
Skive,1,Aakjær,"F_Thomas_D._Sølvsten,_Brårup","Thomas D. Sølvsten, Brårup",SF - Socialistisk Folkeparti,2
Skive,1,Aakjær,"F_Else_Stokholm,_Skive","Else Stokholm, Skive",SF - Socialistisk Folkeparti,7
Skive,1,Aakjær,"F_Ole_Bisgaard,_Skive","Ole Bisgaard, Skive",SF - Socialistisk Folkeparti,4
Skive,1,Aakjær,"F_Vagn_Pedersen,_Skive","Vagn Pedersen, Skive",SF - Socialistisk Folkeparti,3
Skive,1,Aakjær,M_Listestemmer,Listestemmer,Skive-Listen,46
Skive,1,Aakjær,M_Per_B._Jeppesen,Per B. Jeppesen,Skive-Listen,167
Skive,1,Aakjær,M_Lars_Thoft_Thomsen,Lars Thoft Thomsen,Skive-Listen,23
Skive,1,Aakjær,M_Annette_Daniels_Møller,Annette Daniels Møller,Skive-Listen,9
Skive,1,Aakjær,M_Knud_Mogensen,Knud Mogensen,Skive-Listen,8
Skive,1,Aakjær,M_Hanne_Louise_Eriksen,Hanne Louise Eriksen,Skive-Listen,8
Skive,1,Aakjær,M_Henrik_Skaarup,Henrik Skaarup,Skive-Listen,8
Skive,1,Aakjær,M_Bente_I._Kristensen,Bente I. Kristensen,Skive-Listen,3
Skive,1,Aakjær,M_Leif_Winther,Leif Winther,Skive-Listen,4
Skive,1,Aakjær,M_Jesper_Laursen,Jesper Laursen,Skive-Listen,7
Skive,1,Aakjær,M_Marianne_Bro,Marianne Bro,Skive-Listen,4
Skive,1,Aakjær,M_Leif_Mikkelsen,Leif Mikkelsen,Skive-Listen,12
Skive,1,Aakjær,M_Jan_Plovmand,Jan Plovmand,Skive-Listen,0
Skive,1,Aakjær,M_Heine_Sørensen,Heine Sørensen,Skive-Listen,0
Skive,1,Aakjær,M_Ole_Lindhard,Ole Lindhard,Skive-Listen,49
Skive,1,Aakjær,O_Listestemmer,Listestemmer,Dansk Folkeparti,47
Skive,1,Aakjær,"O_Peter_Mousten_Vestergård,_Jebjerg","Peter Mousten Vestergård, Jebjerg",Dansk Folkeparti,22
Skive,1,Aakjær,"O_Tom_Bøgholm,_Skive","Tom Bøgholm, Skive",Dansk Folkeparti,31
Skive,1,Aakjær,"O_Anders_Simmelsgaard_Krogh,_Brårup","Anders Simmelsgaard Krogh, Brårup",Dansk Folkeparti,16
Skive,1,Aakjær,"O_Keld_Fausing,_Højslev","Keld Fausing, Højslev",Dansk Folkeparti,4
Skive,1,Aakjær,V_Listestemmer,Listestemmer,"Venstre, Danmarks Liberale Parti",158
