kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Holstebro,1,Musikteatret,A_Listestemmer,Listestemmer,Socialdemokratiet,405
Holstebro,1,Musikteatret,"A_H.C._Østerby,_Holstebro","H.C. Østerby, Holstebro",Socialdemokratiet,1579
Holstebro,1,Musikteatret,"A_Klaus_Flæng,_Vinderup","Klaus Flæng, Vinderup",Socialdemokratiet,56
Holstebro,1,Musikteatret,"A_Lene_Dybdal,_Ulfborg","Lene Dybdal, Ulfborg",Socialdemokratiet,82
Holstebro,1,Musikteatret,"A_Søren_Frøstrup-Agger,_Holstebro","Søren Frøstrup-Agger, Holstebro",Socialdemokratiet,62
Holstebro,1,Musikteatret,"A_Dorthe_Pia_Hansen,_Holstebro","Dorthe Pia Hansen, Holstebro",Socialdemokratiet,234
Holstebro,1,Musikteatret,"A_Jytte_Dideriksen,_Holstebro","Jytte Dideriksen, Holstebro",Socialdemokratiet,226
Holstebro,1,Musikteatret,"A_Svend_Ørgaard,_Mejrup","Svend Ørgaard, Mejrup",Socialdemokratiet,31
Holstebro,1,Musikteatret,"A_Lars_Stampe,_Holstebro","Lars Stampe, Holstebro",Socialdemokratiet,130
Holstebro,1,Musikteatret,"A_Jonna_Rud_Jensen,_Holstebro","Jonna Rud Jensen, Holstebro",Socialdemokratiet,135
Holstebro,1,Musikteatret,"A_Per_Albertsen,_Mejdal-Halgård","Per Albertsen, Mejdal-Halgård",Socialdemokratiet,43
Holstebro,1,Musikteatret,"A_Henrik_Mortensen,_Holstebro","Henrik Mortensen, Holstebro",Socialdemokratiet,196
Holstebro,1,Musikteatret,"A_Ole_Andersen,_Borbjerg","Ole Andersen, Borbjerg",Socialdemokratiet,28
Holstebro,1,Musikteatret,"A_Payman_Al_Kole,_Holstebro","Payman Al Kole, Holstebro",Socialdemokratiet,21
Holstebro,1,Musikteatret,"A_Lonny_Andersen,_Ellebæk","Lonny Andersen, Ellebæk",Socialdemokratiet,47
Holstebro,1,Musikteatret,"A_Heine_Obitsø_Jepsen,_Tvis","Heine Obitsø Jepsen, Tvis",Socialdemokratiet,20
Holstebro,1,Musikteatret,"A_Simon_Tang,_Holstebro","Simon Tang, Holstebro",Socialdemokratiet,191
Holstebro,1,Musikteatret,"A_Nils_Ulrik_Nielsen,_Holstebro","Nils Ulrik Nielsen, Holstebro",Socialdemokratiet,123
Holstebro,1,Musikteatret,"A_Jesper_Nielsen,_Vemb","Jesper Nielsen, Vemb",Socialdemokratiet,20
Holstebro,1,Musikteatret,"A_Kasper_B.G._Lauritsen,_Holstebro","Kasper B.G. Lauritsen, Holstebro",Socialdemokratiet,135
Holstebro,1,Musikteatret,"A_Per_Vinther_Møller,_Mejrup","Per Vinther Møller, Mejrup",Socialdemokratiet,10
Holstebro,1,Musikteatret,"A_Alexander_Didriksen,_Holstebro","Alexander Didriksen, Holstebro",Socialdemokratiet,63
Holstebro,1,Musikteatret,"A_Michael_Batz_Højriis,_Skave","Michael Batz Højriis, Skave",Socialdemokratiet,5
Holstebro,1,Musikteatret,"A_Ali_Al_Maanaki,_Holstebro","Ali Al Maanaki, Holstebro",Socialdemokratiet,14
Holstebro,1,Musikteatret,"A_Dennis_Thiesen,_Idom-Råsted","Dennis Thiesen, Idom-Råsted",Socialdemokratiet,292
Holstebro,1,Musikteatret,B_Listestemmer,Listestemmer,Radikale Venstre,87
Holstebro,1,Musikteatret,"B_Rasmus_Beltofte,_Mejdal-Halgård","Rasmus Beltofte, Mejdal-Halgård",Radikale Venstre,65
Holstebro,1,Musikteatret,"B_Lone_Kjær_Hein,_Holstebro","Lone Kjær Hein, Holstebro",Radikale Venstre,136
Holstebro,1,Musikteatret,"B_Liv_Kühnel,_Holstebro","Liv Kühnel, Holstebro",Radikale Venstre,72
Holstebro,1,Musikteatret,"B_Torben_Gudiksen,_Vinderup","Torben Gudiksen, Vinderup",Radikale Venstre,40
Holstebro,1,Musikteatret,"B_Martin_Qvist_Hansen,_Holstebro","Martin Qvist Hansen, Holstebro",Radikale Venstre,16
Holstebro,1,Musikteatret,"B_Anders_G._Jacobsen,_Holstebro","Anders G. Jacobsen, Holstebro",Radikale Venstre,34
Holstebro,1,Musikteatret,"B_Anni_Sørensen,_Sevel","Anni Sørensen, Sevel",Radikale Venstre,7
Holstebro,1,Musikteatret,"B_Gerthie_Betak_Rasmussen,_Handbjerg","Gerthie Betak Rasmussen, Handbjerg",Radikale Venstre,15
Holstebro,1,Musikteatret,"B_Thomas_Nørlund_Betak,_Mejdal-Halgå","Thomas Nørlund Betak, Mejdal-Halgå",Radikale Venstre,1
Holstebro,1,Musikteatret,"B_Iman_Hamzaeh,_Holstebro","Iman Hamzaeh, Holstebro",Radikale Venstre,22
Holstebro,1,Musikteatret,"B_Dinos_Kananda_Byamungu,_Holstebro","Dinos Kananda Byamungu, Holstebro",Radikale Venstre,22
Holstebro,1,Musikteatret,"B_Arne_Kubert,_Mejdal-Halgård","Arne Kubert, Mejdal-Halgård",Radikale Venstre,2
Holstebro,1,Musikteatret,"B_Niels-Henrik_Nielsen,_Hornshøj","Niels-Henrik Nielsen, Hornshøj",Radikale Venstre,10
Holstebro,1,Musikteatret,"B_Vicki_Kastberg_Ravnsbæk,_Vemb","Vicki Kastberg Ravnsbæk, Vemb",Radikale Venstre,9
Holstebro,1,Musikteatret,C_Listestemmer,Listestemmer,Det Konservative Folkeparti,180
