kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Lejre,1,Hyllinge-Lyndby,A_Listestemmer,Listestemmer,Socialdemokratiet,144
Lejre,1,Hyllinge-Lyndby,"A_Carsten_Rasmussen,_Kirke_Hyllinge","Carsten Rasmussen, Kirke Hyllinge",Socialdemokratiet,353
Lejre,1,Hyllinge-Lyndby,"A_Connie_B._Jensen,_Lejre","Connie B. Jensen, Lejre",Socialdemokratiet,13
Lejre,1,Hyllinge-Lyndby,"A_Rikke_Zwisler_Grøndal,_Hvalsø","Rikke Zwisler Grøndal, Hvalsø",Socialdemokratiet,21
Lejre,1,Hyllinge-Lyndby,"A_Burak_Ulrik_Ulucan,_Osted","Burak Ulrik Ulucan, Osted",Socialdemokratiet,17
Lejre,1,Hyllinge-Lyndby,"A_Bente_Blumensaat,_Ejby","Bente Blumensaat, Ejby",Socialdemokratiet,22
Lejre,1,Hyllinge-Lyndby,"A_Poul_Ricard_Christensen,_Hvalsø","Poul Ricard Christensen, Hvalsø",Socialdemokratiet,9
Lejre,1,Hyllinge-Lyndby,"A_Sine_Gormsen,_Lejre","Sine Gormsen, Lejre",Socialdemokratiet,16
Lejre,1,Hyllinge-Lyndby,"A_Martin_Stokholm,_Hvalsø","Martin Stokholm, Hvalsø",Socialdemokratiet,11
Lejre,1,Hyllinge-Lyndby,"A_Jette_Jensen,_Vester_Såby","Jette Jensen, Vester Såby",Socialdemokratiet,10
Lejre,1,Hyllinge-Lyndby,"A_Jørgen_Schwensen,_Hvalsø","Jørgen Schwensen, Hvalsø",Socialdemokratiet,3
Lejre,1,Hyllinge-Lyndby,"A_Inga_Steffensen,_Sæby","Inga Steffensen, Sæby",Socialdemokratiet,9
Lejre,1,Hyllinge-Lyndby,B_Listestemmer,Listestemmer,Radikale Venstre,22
Lejre,1,Hyllinge-Lyndby,"B_Thomas_Bisgaard,_Osted","Thomas Bisgaard, Osted",Radikale Venstre,3
Lejre,1,Hyllinge-Lyndby,"B_Rasmus_Mackeprang,_Særløse","Rasmus Mackeprang, Særløse",Radikale Venstre,7
Lejre,1,Hyllinge-Lyndby,"B_Rie_Haagen,_Englerup","Rie Haagen, Englerup",Radikale Venstre,9
Lejre,1,Hyllinge-Lyndby,"B_Ole_Bjørn,_Lejre","Ole Bjørn, Lejre",Radikale Venstre,0
Lejre,1,Hyllinge-Lyndby,"B_Asta_Rasmussen,_Ejby","Asta Rasmussen, Ejby",Radikale Venstre,11
