kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Læsø,15,Læsø,A_Listestemmer,Listestemmer,Socialdemokratiet,29
Læsø,15,Læsø,A_Folmer_Hjorth_Kristensen,Folmer Hjorth Kristensen,Socialdemokratiet,62
Læsø,15,Læsø,A_Helle_Egholm,Helle Egholm,Socialdemokratiet,47
Læsø,15,Læsø,A_Michael_Filtenborg,Michael Filtenborg,Socialdemokratiet,19
Læsø,15,Læsø,A_Flemming_Winther_Olsen,Flemming Winther Olsen,Socialdemokratiet,43
Læsø,15,Læsø,C_Listestemmer,Listestemmer,Det Konservative Folkeparti,8
Læsø,15,Læsø,C_Karsten_Skov_Petersen,Karsten Skov Petersen,Det Konservative Folkeparti,215
Læsø,15,Læsø,C_Michael_M._Hansen,Michael M. Hansen,Det Konservative Folkeparti,36
Læsø,15,Læsø,C_Torben_Kjærsgaard,Torben Kjærsgaard,Det Konservative Folkeparti,8
Læsø,15,Læsø,C_Anker_Juul_Strøm,Anker Juul Strøm,Det Konservative Folkeparti,18
Læsø,15,Læsø,C_Gregers_Melchiorsen,Gregers Melchiorsen,Det Konservative Folkeparti,5
Læsø,15,Læsø,D_Listestemmer,Listestemmer,Nye Borgerlige,6
Læsø,15,Læsø,D_Ole_Lind,Ole Lind,Nye Borgerlige,41
Læsø,15,Læsø,D_Maya_Markiewicz,Maya Markiewicz,Nye Borgerlige,6
Læsø,15,Læsø,D_Gitte_Petersen,Gitte Petersen,Nye Borgerlige,4
Læsø,15,Læsø,D_Danny_Depenau_Petersen,Danny Depenau Petersen,Nye Borgerlige,0
Læsø,15,Læsø,H_Listestemmer,Listestemmer,Læsø Borgerliste,29
Læsø,15,Læsø,H_Niels_Odgaard,Niels Odgaard,Læsø Borgerliste,72
Læsø,15,Læsø,H_Bente_Faldt_Faurholt,Bente Faldt Faurholt,Læsø Borgerliste,40
Læsø,15,Læsø,H_Jess_Jessen-Klixbüll,Jess Jessen-Klixbüll,Læsø Borgerliste,120
Læsø,15,Læsø,O_Listestemmer,Listestemmer,Dansk Folkeparti,8
Læsø,15,Læsø,O_Brian_Winther,Brian Winther,Dansk Folkeparti,53
Læsø,15,Læsø,O_Carsten_Prager,Carsten Prager,Dansk Folkeparti,27
Læsø,15,Læsø,O_Erling_Nielsen,Erling Nielsen,Dansk Folkeparti,9
Læsø,15,Læsø,V_Listestemmer,Listestemmer,"Venstre, Danmarks Liberale Parti",13
Læsø,15,Læsø,V_Karsten_Nielsen,Karsten Nielsen,"Venstre, Danmarks Liberale Parti",21
Læsø,15,Læsø,V_Tobias_Birch_Johansen,Tobias Birch Johansen,"Venstre, Danmarks Liberale Parti",176
Læsø,15,Læsø,V_Jens_Morten_Hansen,Jens Morten Hansen,"Venstre, Danmarks Liberale Parti",56
Læsø,15,Læsø,V_Ole_Larsen,Ole Larsen,"Venstre, Danmarks Liberale Parti",17
Læsø,15,Læsø,V_Michael_Kristensen,Michael Kristensen,"Venstre, Danmarks Liberale Parti",20
Læsø,15,Læsø,V_Anette_Agerboe_da_Rosa,Anette Agerboe da Rosa,"Venstre, Danmarks Liberale Parti",4
