kommune,valgsted_id,valgsted_navn,kandidat_id,kandidat_navn,parti,stemmer
Rudersdal,1,Birkerød,A_Listestemmer,Listestemmer,Socialdemokratiet,213
Rudersdal,1,Birkerød,A_Kristine_Thrane,Kristine Thrane,Socialdemokratiet,154
Rudersdal,1,Birkerød,A_Alexander_Baadh,Alexander Baadh,Socialdemokratiet,12
Rudersdal,1,Birkerød,A_Heidi_Højmark_Falden,Heidi Højmark Falden,Socialdemokratiet,32
Rudersdal,1,Birkerød,A_Poul_Bach,Poul Bach,Socialdemokratiet,81
Rudersdal,1,Birkerød,A_Anette_Maj_Billesbølle,Anette Maj Billesbølle,Socialdemokratiet,20
Rudersdal,1,Birkerød,A_Thomas_Lesly_Rasmussen,Thomas Lesly Rasmussen,Socialdemokratiet,5
Rudersdal,1,Birkerød,A_Mette_Poulsen,Mette Poulsen,Socialdemokratiet,19
Rudersdal,1,Birkerød,A_Erik_Eugen_Olsen,Erik Eugen Olsen,Socialdemokratiet,73
Rudersdal,1,Birkerød,A_John_Theil_Münster,John Theil Münster,Socialdemokratiet,2
Rudersdal,1,Birkerød,B_Listestemmer,Listestemmer,Radikale Venstre,93
Rudersdal,1,Birkerød,B_Court_Møller,Court Møller,Radikale Venstre,46
Rudersdal,1,Birkerød,B_Jacob_Netteberg,Jacob Netteberg,Radikale Venstre,79
Rudersdal,1,Birkerød,B_Christian_Elkjær,Christian Elkjær,Radikale Venstre,36
Rudersdal,1,Birkerød,B_Nada_Naanaah,Nada Naanaah,Radikale Venstre,20
Rudersdal,1,Birkerød,B_Mette_Stenby_Andresen,Mette Stenby Andresen,Radikale Venstre,30
Rudersdal,1,Birkerød,B_Harald_Gade_Andersen,Harald Gade Andersen,Radikale Venstre,0
Rudersdal,1,Birkerød,B_Anne_Lise_Kjær,Anne Lise Kjær,Radikale Venstre,6
Rudersdal,1,Birkerød,B_Kristoffer_Boye_Astrup,Kristoffer Boye Astrup,Radikale Venstre,4
Rudersdal,1,Birkerød,B_Jacob_Johannsen,Jacob Johannsen,Radikale Venstre,1
Rudersdal,1,Birkerød,B_Birgit_Gundorph-Malling,Birgit Gundorph-Malling,Radikale Venstre,3
Rudersdal,1,Birkerød,B_Anne_Damsgaard_Manniche,Anne Damsgaard Manniche,Radikale Venstre,3
Rudersdal,1,Birkerød,C_Listestemmer,Listestemmer,Det Konservative Folkeparti,339
Rudersdal,1,Birkerød,"C_Ann_Sofie_Orth,_Gl._Holte","Ann Sofie Orth, Gl. Holte",Det Konservative Folkeparti,98
Rudersdal,1,Birkerød,"C_Christoffer_Buster_Reinhardt,Holte","Christoffer Buster Reinhardt,Holte",Det Konservative Folkeparti,61
Rudersdal,1,Birkerød,"C_Birgitte_Schjerning,_Søllerød","Birgitte Schjerning, Søllerød",Det Konservative Folkeparti,24
Rudersdal,1,Birkerød,"C_Nicola_Emily_Larsen,_Birkerød","Nicola Emily Larsen, Birkerød",Det Konservative Folkeparti,142
Rudersdal,1,Birkerød,"C_Elisabeth_Ildal,_Vedbæk","Elisabeth Ildal, Vedbæk",Det Konservative Folkeparti,8
Rudersdal,1,Birkerød,"C_Julie_Quass,_Holte","Julie Quass, Holte",Det Konservative Folkeparti,48
