Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Frederikshavnkredsen,1. Skagen,Partiliste,Socialdemokratiet,409
Frederikshavnkredsen,1. Skagen,Bjarne Laustsen,Socialdemokratiet,506
Frederikshavnkredsen,1. Skagen,Mette Frederiksen,Socialdemokratiet,926
Frederikshavnkredsen,1. Skagen,Ane Halsboe-Jørgensen,Socialdemokratiet,52
Frederikshavnkredsen,1. Skagen,Per Husted,Socialdemokratiet,1
Frederikshavnkredsen,1. Skagen,Morten Klessen,Socialdemokratiet,5
Frederikshavnkredsen,1. Skagen,Simon Kollerup,Socialdemokratiet,18
Frederikshavnkredsen,1. Skagen,Flemming Møller Mortensen,Socialdemokratiet,13
Frederikshavnkredsen,1. Skagen,Rasmus Prehn,Socialdemokratiet,9
Frederikshavnkredsen,1. Skagen,Morten Ryom,Socialdemokratiet,13
Frederikshavnkredsen,1. Skagen,Partiliste,Radikale Venstre,17
Frederikshavnkredsen,1. Skagen,Dorthe Kerschus,Radikale Venstre,1
Frederikshavnkredsen,1. Skagen,Daniel Nyboe Andersen,Radikale Venstre,4
Frederikshavnkredsen,1. Skagen,Bjarne Axelsen,Radikale Venstre,1
Frederikshavnkredsen,1. Skagen,Christian Friis Bach,Radikale Venstre,12
Frederikshavnkredsen,1. Skagen,Charlotte Amdi Burgess,Radikale Venstre,0
Frederikshavnkredsen,1. Skagen,Pia Elberg,Radikale Venstre,1
Frederikshavnkredsen,1. Skagen,Steffen Holme Helledie,Radikale Venstre,1
Frederikshavnkredsen,1. Skagen,Julius Bjørn Honoré,Radikale Venstre,1
Frederikshavnkredsen,1. Skagen,Partiliste,Det Konservative Folkeparti,84
Frederikshavnkredsen,1. Skagen,Per Larsen,Det Konservative Folkeparti,52
Frederikshavnkredsen,1. Skagen,Lene Burchardt,Det Konservative Folkeparti,7
Frederikshavnkredsen,1. Skagen,Mikkel Højsleth,Det Konservative Folkeparti,1
Frederikshavnkredsen,1. Skagen,Lene Brix Kjelgaard Jensen,Det Konservative Folkeparti,1
Frederikshavnkredsen,1. Skagen,Mette Jensen,Det Konservative Folkeparti,3
Frederikshavnkredsen,1. Skagen,Jens-Henrik Kirk,Det Konservative Folkeparti,2
Frederikshavnkredsen,1. Skagen,Alexander Klitgaard,Det Konservative Folkeparti,2
Frederikshavnkredsen,1. Skagen,Jakob Axel Nielsen,Det Konservative Folkeparti,19
Frederikshavnkredsen,1. Skagen,Karsten Skov Petersen,Det Konservative Folkeparti,0
Frederikshavnkredsen,1. Skagen,Mia Tang,Det Konservative Folkeparti,6
Frederikshavnkredsen,1. Skagen,Partiliste,Nye Borgerlige,87
Frederikshavnkredsen,1. Skagen,Kim Edberg Andersen,Nye Borgerlige,79
Frederikshavnkredsen,1. Skagen,John Bjerg,Nye Borgerlige,2
Frederikshavnkredsen,1. Skagen,Brian Nielsen,Nye Borgerlige,3
Frederikshavnkredsen,1. Skagen,Sysser Nørholm,Nye Borgerlige,8
Frederikshavnkredsen,1. Skagen,Lars Rem,Nye Borgerlige,1
Frederikshavnkredsen,1. Skagen,Partiliste,SF - Socialistisk Folkeparti,83
Frederikshavnkredsen,1. Skagen,Theresa Berg Andersen,SF - Socialistisk Folkeparti,18
Frederikshavnkredsen,1. Skagen,Melina Andersen,SF - Socialistisk Folkeparti,8
Frederikshavnkredsen,1. Skagen,Benjamin Jørgensen,SF - Socialistisk Folkeparti,29
Frederikshavnkredsen,1. Skagen,Thorkil Olesen,SF - Socialistisk Folkeparti,0
Frederikshavnkredsen,1. Skagen,Thomas Kjeldsen,SF - Socialistisk Folkeparti,1
Frederikshavnkredsen,1. Skagen,Dorte M. Nielsen,SF - Socialistisk Folkeparti,1
Frederikshavnkredsen,1. Skagen,Lasse Hjorthøj Jensen,SF - Socialistisk Folkeparti,0
Frederikshavnkredsen,1. Skagen,Henning Jørgensen,SF - Socialistisk Folkeparti,0
Frederikshavnkredsen,1. Skagen,Peder Larsen,SF - Socialistisk Folkeparti,1
Frederikshavnkredsen,1. Skagen,Partiliste,Liberal Alliance,207
Frederikshavnkredsen,1. Skagen,Sólbjørg Jakobsen,Liberal Alliance,39
Frederikshavnkredsen,1. Skagen,HP Beck,Liberal Alliance,3
Frederikshavnkredsen,1. Skagen,Bo Ritterbusch,Liberal Alliance,6
Frederikshavnkredsen,1. Skagen,Kenneth Skatka Hammer,Liberal Alliance,3
Frederikshavnkredsen,1. Skagen,Michel Thrysøe,Liberal Alliance,1
Frederikshavnkredsen,1. Skagen,Hans-Henning Terp-Hansen,Liberal Alliance,1
Frederikshavnkredsen,1. Skagen,Jonas Jensen,Liberal Alliance,1
Frederikshavnkredsen,1. Skagen,Victor Horsted,Liberal Alliance,1
Frederikshavnkredsen,1. Skagen,Ronny Van Tieu,Liberal Alliance,1
Frederikshavnkredsen,1. Skagen,Martin Bech,Liberal Alliance,2
Frederikshavnkredsen,1. Skagen,Agnethe Benedikt Mørch,Liberal Alliance,0
Frederikshavnkredsen,1. Skagen,Partiliste,KD - Kristendemokraterne,8
Frederikshavnkredsen,1. Skagen,Jørgen Bjerregaard,KD - Kristendemokraterne,0
Frederikshavnkredsen,1. Skagen,Karlo Brondbjerg,KD - Kristendemokraterne,1
Frederikshavnkredsen,1. Skagen,Britta Eckhardt,KD - Kristendemokraterne,0
Frederikshavnkredsen,1. Skagen,Anne-Marie Jørgensen,KD - Kristendemokraterne,0
Frederikshavnkredsen,1. Skagen,Peter Scheining,KD - Kristendemokraterne,0
Frederikshavnkredsen,1. Skagen,Partiliste,Moderaterne,254
Frederikshavnkredsen,1. Skagen,Kristian Klarskov,Moderaterne,57
Frederikshavnkredsen,1. Skagen,Mohammad Rona,Moderaterne,8
Frederikshavnkredsen,1. Skagen,Dina Mofidi,Moderaterne,5
Frederikshavnkredsen,1. Skagen,Rikke Pedersen,Moderaterne,3
Frederikshavnkredsen,1. Skagen,Partiliste,Dansk Folkeparti,85
Frederikshavnkredsen,1. Skagen,Nana Harring,Dansk Folkeparti,21
Frederikshavnkredsen,1. Skagen,Christian Langballe,Dansk Folkeparti,7
Frederikshavnkredsen,1. Skagen,Per Michael Hauritz,Dansk Folkeparti,2
Frederikshavnkredsen,1. Skagen,Kasper Sørmer-Sørensen,Dansk Folkeparti,0
Frederikshavnkredsen,1. Skagen,Carsten Ullmann Andersen,Dansk Folkeparti,3
Frederikshavnkredsen,1. Skagen,Partiliste,Frie Grønne,2
Frederikshavnkredsen,1. Skagen,Susanne Zimmer,Frie Grønne,0
Frederikshavnkredsen,1. Skagen,Esra Ocak,Frie Grønne,2
Frederikshavnkredsen,1. Skagen,Ayan Farah,Frie Grønne,0
Frederikshavnkredsen,1. Skagen,Partiliste,"Venstre, Danmarks Liberale Parti",183
Frederikshavnkredsen,1. Skagen,Mette Hardam,"Venstre, Danmarks Liberale Parti",92
Frederikshavnkredsen,1. Skagen,Marie Bjerre,"Venstre, Danmarks Liberale Parti",41
Frederikshavnkredsen,1. Skagen,Henrik Buchhave,"Venstre, Danmarks Liberale Parti",8
Frederikshavnkredsen,1. Skagen,Preben Bang Henriksen,"Venstre, Danmarks Liberale Parti",106
Frederikshavnkredsen,1. Skagen,Anita Vivi Lilholt,"Venstre, Danmarks Liberale Parti",0
Frederikshavnkredsen,1. Skagen,Torsten Schack Pedersen,"Venstre, Danmarks Liberale Parti",10
Frederikshavnkredsen,1. Skagen,Phillip Sperling,"Venstre, Danmarks Liberale Parti",2
Frederikshavnkredsen,1. Skagen,Maja Torp,"Venstre, Danmarks Liberale Parti",13
Frederikshavnkredsen,1. Skagen,Anne Honoré Østergaard,"Venstre, Danmarks Liberale Parti",31
Frederikshavnkredsen,1. Skagen,Partiliste,Danmarksdemokraterne,177
Frederikshavnkredsen,1. Skagen,Kristian Bøgsted,Danmarksdemokraterne,15
Frederikshavnkredsen,1. Skagen,Inger Støjberg,Danmarksdemokraterne,665
Frederikshavnkredsen,1. Skagen,Peter Lindholt,Danmarksdemokraterne,3
Frederikshavnkredsen,1. Skagen,Lise Bech,Danmarksdemokraterne,2
Frederikshavnkredsen,1. Skagen,Partiliste,Enhedslisten - De Rød-Grønne,39
Frederikshavnkredsen,1. Skagen,Pia Thorsen,Enhedslisten - De Rød-Grønne,8
Frederikshavnkredsen,1. Skagen,Peder Hvelplund,Enhedslisten - De Rød-Grønne,23
Frederikshavnkredsen,1. Skagen,Astrid Vang Hansen,Enhedslisten - De Rød-Grønne,2
Frederikshavnkredsen,1. Skagen,Susanne Flydtkjær,Enhedslisten - De Rød-Grønne,1
Frederikshavnkredsen,1. Skagen,Runa Friis Hansen,Enhedslisten - De Rød-Grønne,6
Frederikshavnkredsen,1. Skagen,Berit Raldin,Enhedslisten - De Rød-Grønne,0
Frederikshavnkredsen,1. Skagen,Malene Ingwersen,Enhedslisten - De Rød-Grønne,0
Frederikshavnkredsen,1. Skagen,Stine Ry Andersen,Enhedslisten - De Rød-Grønne,0
Frederikshavnkredsen,1. Skagen,Janne Toft-Lind,Enhedslisten - De Rød-Grønne,0
Frederikshavnkredsen,1. Skagen,Partiliste,Alternativet,28
Frederikshavnkredsen,1. Skagen,Joachim Plaetner Kjeldsen,Alternativet,3
Frederikshavnkredsen,1. Skagen,Anette Jensen Smith,Alternativet,3
